"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
146355,94881,101090,79200,64707,80214.7,22433.4,38420.7,1.014
156558,104218,98449.1,102370,83320,80519.9,2581.92,4664.66,1.018
115945,76796,98945,83488.7,69482,78747.2,30785.7,47944,1.019
127012,86256,96502.1,75539,65046,76108,24647,40504.3,1.02
111315,74391,98065,113181,92949,79800.9,12877.9,22815.9,1.022
111046,69342,104951,74446.7,61192,79731.6,13064,21751.7,1.029
114719,77532,96969.4,110165,84138,85808.4,17640.5,29661.9,1.032
93928.4,69207,88946.1,54103.5,49365,71826.8,38.28,-45.43,1.035
108690,76068,93641.1,67296.2,56790,77660.3,11633.2,19240,1.038
139730,94122,97292.5,73471.9,62092,77547.1,14125.3,24670,1.038
131933,84970,101758,89853.7,73260,80380.2,16538.9,30000,1.038
114299,75777,98851.7,77470.1,65267,77789.4,13052.8,23659,1.041
115802,74045,102494,75451.2,61903,79879.3,16573.3,31576.9,1.042
128492,88036,95652.5,81017,68486,77527.2,18920.9,32019.7,1.044
145094,95334,99742.8,108055,86020,82323.4,13645.5,24054.8,1.047
99416.6,69888,93225.8,55925.8,47698,76840.8,15420.9,26432.6,1.048
138258,86425,104841,98816.5,78431,82569.9,33797.3,61935.7,1.054
108365,70373,100916,90727.6,70167,84739.6,34037.5,53993.9,1.055
94093.1,57586,107083,76740.2,61504,81771,12476,22753.5,1.055
107455,73242,96149,67644.7,57036,77725.7,11827.9,19669.7,1.056
153595,106697,94341.9,93623.6,79039,77629,28379.3,51300.5,1.06
144600,94184,100617,105312,81550,84631.5,31872.7,61553,1.062
132852,87387,99632.5,95546.9,78153,80121.8,23204.3,39573.4,1.062
94282.8,67448,91610.1,58831.7,50826,75858.8,10570.6,15979.8,1.064
116045,74661,101862,79588.7,62547,83392.1,6361.74,10059.3,1.064
107116,71968,97542.7,65080.6,55702,76570.4,19759.1,35754.2,1.069
109904,79594,90492.9,69502,61192,74435.9,13789.4,25297.6,1.07
134621,86454,102049,99549.1,79872,81681.3,31641.7,58946.6,1.071
110083,75997,94930.1,94587.2,80559,76948.2,14418.4,25830.4,1.077
166731,101039,108145,100593,82733,79683.3,34406.5,60228.6,1.08
150026,97864,100467,96803.5,75262,84293.8,22067.8,38581.6,1.08
145107,101512,93681.1,72555.8,60842,78153.5,21422.3,37470.5,1.081
155312,96957,104980,124130,98667,82448.6,27999.2,49283.8,1.082
92781.6,61869,98280.8,75388.5,64735,76321.3,14244.1,27224.9,1.082
111879,76157,96276,70680.7,58667,78956.4,17767.2,29928.4,1.087
131750,95713,90211.2,78711.6,67507,76413.5,22972.6,41785.6,1.088
112085,72361,101513,70701.8,58731,78893.9,2822.82,5292.98,1.09
130700,88989,96254.4,102385,87403,76769.8,7238.22,12999.1,1.091
143806,95930,98243,83399.6,67548,80915.4,26851.4,50438.1,1.096
145800,93541,102149,97047.1,79191,80313.1,21013.7,34500.6,1.098
121824,83133,96037.4,70655,58779,78777.2,27615.1,47924,1.1
142249,92833,100421,93114.8,73095,83485.5,25476.7,43299.4,1.101
113910,78830,94700.2,79054.8,67884,76320.4,25581.6,43203.9,1.102
100960,69588,95081.7,64075.4,54514,77030.6,17581.1,32570.2,1.102
100104,75306,87116.8,77919.6,60104,84961.7,12446.9,20528.2,1.106
113342,77349,96031.8,72772.3,55347,86169.1,24086.7,39446.3,1.106
139226,94402,96654.1,77989.6,62300,82040.5,26358.4,44086.3,1.109
101599,65520,101624,104917,85926,80020.4,19165.1,34274.2,1.111
146026,92608,103338,119104,92114,84738.2,21476.4,36632,1.112
74137,52776,92061.5,67617.7,60926,72734,9693.42,16926.1,1.113
123265,80953,99790.1,77872.7,63963,79787.8,17985.7,28650.9,1.116
88523.8,59988,96710.9,76938.2,63906,78900.6,19206,31977.3,1.117
127259,80294,103869,105099,80592,85464.7,51225.9,90845.4,1.121
103874,71725,94910.8,81254.6,66811,79704,11279.4,20236.4,1.124
88991.7,59872,97410.4,93179.5,81606,74830.4,20891,39946.1,1.124
154664,100812,100544,107431,85370,82471.5,22259.2,42254.5,1.125
117918,77643,99531.3,101934,82333,81137.9,25128.2,42966,1.125
95339.3,67168,93022.9,96748.7,83270,76144.2,23778.5,40499.7,1.129
84828.4,55781,99663.3,77555.9,63107,80541.1,29335.7,51081.8,1.132
97334.6,70908,89960.6,62548.2,52206,78518.9,11441.8,19484.1,1.136
85750.8,66841,84076.6,50544.8,46315,71521.2,4495.92,8895.04,1.139
117507,78960,97529.9,59693.7,49922,78364,14062,24101,1.141
127295,85097,98033.9,102899,80651,83614.7,26359.1,41187.3,1.147
113453,76612,97050.5,64890.5,54006,78744.3,20266,35260.6,1.149
79652.6,56913,91720.9,61665.8,54615,73996.7,13822.4,23337.9,1.15
146424,94085,101994,78670.7,62375,82657.5,26603.9,41720.1,1.15
128631,86480,97479,87719.9,71458,80450.3,25286.6,41946.5,1.151
130344,91501,93356.3,84161.9,73515,75027.3,17977.1,27766.2,1.153
154877,99275,102242,126782,99652,83378,28830.8,50678.3,1.154
98839.5,66787,96988.1,96755.3,81829,77490.4,25397.5,40462,1.155
