"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
120933,109144,72614.8,43225,40398,70122.1,24820.2,33625.5,0.903
121257,109556,72535.5,33497.8,31462,69776.7,10802,31079,0.907
122404,109313,73384.2,72293.5,65779,72026.5,24671.7,52967.3,0.908
139585,120948,75634.6,65846.5,54374,79363.6,46914.9,82779.6,0.908
82791.3,74921,72420.4,58360.8,52651,72643.2,8221.24,18577.1,0.912
151217,128520,77109.7,67602.5,62010,71446.5,32064.3,68054,0.912
115517,100297,75480.8,43108.4,36555,77285,21846.1,35717,0.913
129824,118603,71736.6,52356.6,46994,73014.5,21840,35211.5,0.913
122405,102893,77963.9,81110.2,74923,70948.1,30807.1,62861.9,0.914
130553,117646,72726,64178.5,58513,71881.5,17511.3,23975.5,0.915
110063,96877,74456,40952.5,33695,79651.7,27967.3,41932.3,0.917
122397,109568,73209.6,52259.8,48182,71082.5,16972.6,30698.8,0.917
101462,88800,74880.9,40629.1,37618,70781.9,14714.3,18203,0.92
139800,122252,74943,53226.6,46778,74570.4,20782.5,29873.2,0.92
113154,98315,75427.3,47913.2,41828,75070.3,16473.5,35452.5,0.921
129720,116821,72772.5,35541.4,32967,70653.7,12350.7,28288.1,0.923
143607,126855,74190.6,47494,40973,75966.2,15009.5,34305,0.923
140471,122153,75363.6,45977.3,41243,73058.9,22486.2,63219.4,0.927
139674,126292,72480.2,67091.1,60982,72101.3,41630.7,60117.9,0.931
150160,137032,71814.6,46178.9,41998,72060.1,22928.9,44600.6,0.933
125233,111797,73412.4,43476.4,39955,71312,16040.6,34365.9,0.934
129616,113877,74593.8,44979.5,40627,72557,19299.1,40735.1,0.934
119005,104937,74321.7,52971.8,47935,72422.3,13311.8,26710.7,0.934
136588,124871,71685.3,54166.1,49357,71921.5,16719.8,42083.6,0.935
120328,103345,76305.6,67661.2,55431,79995.8,29348.7,39944.3,0.937
139075,121012,75318.3,60967,53798,74269.2,33015.6,44127.3,0.937
123633,110549,73292.4,41769.8,37047,73890.7,21039.1,47308,0.937
135013,116608,75879.8,62356.3,54358,75179.1,14706.8,36332.1,0.938
114860,95543,78786.3,61028.1,51933,77013.4,19309,48640,0.939
151455,130889,75833.2,69944.9,60699,75518.7,22783.7,34762.6,0.939
130136,115844,73621.3,50314,43382,76007.9,15805.2,36478.2,0.94
170740,141099,79303.1,64972.8,55138,77225.5,35389.1,57565.3,0.941
155749,134452,75916.9,77039.6,68102,74136.8,10284.5,18314.4,0.943
125055,114282,71714,49549.8,43861,74036,19277.5,30842.4,0.944
131695,118428,72877.6,33041,30958,69945.6,12444.2,26027.8,0.945
96373.2,88809,71118,42288.7,38527,71934.8,22955.7,30231.6,0.946
149423,127812,76617.2,63286.4,54550,76031.9,20763.2,41613,0.946
96775.3,83140,76284.1,37129.5,33842,71902.4,6976.21,15184.1,0.946
112516,99366,74208.7,40687.9,34236,77886.5,14194.9,25874.7,0.947
141580,125948,73669.8,71244.5,62670,74502.6,12750.2,22526.9,0.948
111812,95901,76409.3,58811.6,50811,75855.1,21119.9,29908.9,0.949
131633,114175,75556.9,62042.4,52093,78052.9,22691.6,27211,0.949
133318,110392,79146.5,77944.8,66810,76458.5,43061.9,68141,0.95
108064,96224,73599.7,39703.2,36822,70664.1,13496.5,23084.6,0.952
122589,112876,71175.4,48428.8,42286,75056.3,32901.4,38317.4,0.956
118239,106032,73081.1,36880,34146,70783.2,11968.1,13092.6,0.957
103837,91444,74417.9,37620.7,34002,72510.7,9737.93,15755.7,0.958
134702,119264,74019.4,47321,41382,74941.5,26049.3,37931.1,0.958
112569,98865,74620.1,43588.7,36263,78775.4,10806.2,15197.2,0.959
131587,115339,74768,52076.9,44148,77306.2,13850.4,33269.7,0.961
91702.4,80263,74876.4,55844.5,48655,75219.9,15478.5,30383.9,0.962
99424.4,89033,73185,34236.2,32495,69047.7,16255.9,27002.2,0.963
146624,131421,73117.4,61993,53499,75941.1,14062.4,18390.9,0.965
73729.3,66117,73081.4,41932.5,36663,74955.3,17223.2,32182.2,0.972
151974,134886,73838.3,58390.9,52572,72789.8,22190.1,45133.9,0.975
134818,111303,79381.9,78327.4,61529,83428.4,28862.7,55230.2,0.976
112973,99050,74748.3,42402.5,39409,70514,24157.5,38604.5,0.976
109178,96953,73799.4,46387.6,42731,71144.1,21537.3,35537.8,0.976
161924,143948,73720.1,59865.3,53834,72878.3,23682.8,46714.6,0.978
94144.1,84325,73167.2,34895.6,31047,73659.9,15673.1,57472.2,0.978
110303,97953,73798.8,48848.5,44023,72719.6,35307.8,69899.3,0.981
78440.1,69676,73779.4,51071.6,45690,73255.2,26903.3,36509.6,0.982
121052,107413,73857.4,42794.4,39255,71445.1,12510,17237.3,0.984
114303,101778,73600.8,52088.7,46444,73501.1,20193.1,50358.2,0.984
101000,91228,72555.9,39028.8,35582,71884.4,16183,39645,0.99
138489,122685,73977.9,57569.4,47515,79403.7,15766.6,27177.9,0.991
106530,96220,72558.2,32833.3,29534,72857.1,12994.6,30789.3,0.991
157306,137813,74805.9,47728.5,43139,72508.3,19828.4,31767.2,0.993
81265,70241,75821.5,38296.5,31143,80589.6,14624,15166.7,0.994
88589.1,78174,74267.3,43163.9,38677,73138.7,17501.9,22987.1,0.998
122792,108698,74033.8,48135.1,42705,73869.1,21782.2,44684.1,0.998
119940,107369,73209.3,49749.5,45119,72261.9,2454.81,5614.98,0.999
149160,130968,74639,54016.6,47710,74199,16026.1,30281.2,0.999
114966,100841,74715.7,81802.6,66863,80179.1,29862.4,49609.1,1.001
132023,112516,76898.2,64688.4,57938,73171.7,29061,78309.6,1.001
120521,105477,74883.2,54685.4,49351,72619.9,15206.8,30395.2,1.002
113396,101504,73214.4,51482.4,45394,74325.9,19514.4,30851.9,1.002
135525,122016,72791.9,60202.3,53282,74047.9,19003,50825.4,1.003
153706,129885,77555.2,64455.8,58975,71626.5,20216.1,35308.9,1.004
89825.1,78537,74955.5,30014.7,27707,70994.4,18359.6,26534.1,1.005
83924.2,73445,74886.8,55257,49491,73171.3,23440.3,46956.5,1.011
121446,108952,73051.3,47579.5,44266,70441.7,25503.1,47718.6,1.012
103210,91268,74110.9,63676.5,54950,75943.7,19510.6,54428.9,1.012
94416.8,84319,73384.4,52107,47776,71477,3431,7595.97,1.015
131574,104137,82802.9,88983.7,70491,82728.8,68153.3,94773.5,1.015
80057,72850,72019.5,44510.9,41336,70569.6,25681.7,41610.4,1.015
103304,97316,69568.9,33187.6,30354,71654,7477.7,22900.1,1.016
143795,132273,71244.7,43272,40131,70665.4,16129.9,33026.1,1.017
113998,101339,73722.7,41932.9,38452,71468.8,11523.9,31125.1,1.019
118638,107527,72308.1,43002.2,39727,70938.9,9457.81,27840,1.024
119853,105588,74389.7,47686.2,43698,71517.3,8841.17,15602.6,1.024
123425,102126,79203.9,67355.7,58785,75091,22578.8,35212.4,1.027
132709,117465,74041,45547.2,41147,72544.4,9431.02,16717.9,1.029
95615.6,88152,71084.8,28275.7,27294,67893.1,14293.2,28345.5,1.029
103017,87925,76785.4,35897.2,33427,70379,14911.7,23468.2,1.03
87509,80464,71274,44689.9,37110,78922.1,11779.1,26886.5,1.031
165286,146939,73718.8,67304.9,59652,73943.8,24349.3,34526.8,1.033
122067,112200,71299.3,42355,38154,72751.9,11212.8,30341.2,1.033
124258,110357,73791.4,55229.2,47347,76446.3,26573.8,42152.4,1.034
96888.9,88957,71379.5,63531.8,50075,83147.7,38922.1,64834.1,1.036
98721.5,88036,73490.5,42496,37814,73650.4,17481.2,29570.4,1.037
117237,102401,75031.2,53262.8,47511,73469.9,19341.4,31512.3,1.038
126655,111292,74582.8,41535.3,38746,70253.9,11524.9,20935.7,1.042
109417,98381,72887.2,42604.6,38463,72592.7,13722.1,22673.9,1.044
134584,117499,75065.3,50975.7,45812,72922.9,13763,35541.2,1.045
136030,120566,73941.9,62836.2,56330,73105.5,28365.4,56815.4,1.048
103114,91644,73738.4,36138.3,33753,70167.4,4550.07,5163.45,1.051
88770.8,73948,78672.6,39066.9,34846,73474.3,11841.7,18531,1.054
165297,141339,76644.8,73387.7,63476,75769.4,14980.3,42362,1.058
151241,128464,77155.8,65546.7,52898,81206.6,24064,28036.6,1.059
93482.1,83421,73440.1,49766.9,44879,72673.7,9066.3,14663.8,1.06
165459,139108,77950.3,62433.9,52769,77539.2,42002.5,67407.6,1.062
150527,134876,73140.9,50433.8,46078,71731.2,13481,30190.7,1.066
129095,110266,76726.8,56009.4,49157,74671.6,24411.8,43260.8,1.068
121655,108392,73555,51442,44910,75067.9,13276.1,29620.9,1.068
114975,103680,72675.4,54415.2,49058,72692.6,21893.1,33020,1.068
89556.5,79990,73373.9,33890.8,31736,69985.7,8419.11,17329.5,1.077
169305,150984,73488.3,69675.1,62062,73575.3,31801.1,52986.5,1.078
87782.3,77617,74119.1,38687.1,33975,74625.4,14492.9,32882.5,1.079
78905.2,69903,73975.8,50505.3,44912,73697.7,26524.4,39969.5,1.079
125695,98500,83629.9,53210.6,47250,73803.4,18205,29024.1,1.08
134193,109353,80422.8,58778.7,51103,75379.5,16396.4,31932.5,1.081
169016,144227,76800,73499.1,61026,78930.9,12112.8,21942.3,1.082
128507,113427,74248.7,92413.8,77417,78231.2,25893.7,32607.6,1.084
106130,95220,73044.8,51930.3,47794,71207.8,37496.6,64653.2,1.089
145289,131220,72562.6,50028.2,45558,71966.5,6407.98,18902.5,1.09
111726,102631,71343.8,40954.4,34461,77884.8,15393.4,33225.3,1.09
125792,114985,71695.3,47043.7,42011,73386.9,24997.9,35525.6,1.094
106112,90090,77191.5,51278.4,44549,75435.6,13820.3,15995.8,1.097
105218,94961,72614.8,34575.1,32099,70591.4,17489.6,39032.6,1.098
164612,140817,76610.3,63315.1,54615,75975.8,23979.9,45489.7,1.099
136355,117204,76244.5,49365,45526,71062.4,13981.1,23372.6,1.103
181464,156276,76098.7,58278.1,52870,72239.7,21444.2,31400,1.105
109434,94265,76082.3,56287.7,46587,79182.4,36201.3,56743.1,1.112
125471,117800,69803.9,43246.6,39338,72047.6,23028.1,39956.5,1.113
95642.3,85327,73458.7,51559,43232,78159,24684.9,38260,1.114
157545,141204,73120.4,57338.6,51458,73025.4,27747.9,59340.1,1.12
108578,99769,71322.4,47997.3,39131,80385.2,11923.9,33204.4,1.123
99762.5,90108,72557.8,33207.4,29850,72907.2,10509.2,17425.2,1.127
126693,110093,75417.5,57244.6,49039,76502,18197.9,46359.7,1.128
98267,84881,75871.3,42092.7,38387,71862.6,10936.4,24496.6,1.128
115937,102762,73938.3,43097.1,38801,72792.3,14969,43472.2,1.129
99789.6,88528,73872.8,38070,34998,71288.5,18015.6,28315.9,1.13
96533.8,81320,77796.8,50730.4,45646,72835.9,27072,40173.1,1.131
98861.8,89516,72378.2,38565.4,33706,74984.3,18145.3,34318.9,1.135
107166,95195,73777.1,35829.5,32884,71406.2,6736.51,17061.6,1.136
145614,125649,75949.5,96735.9,84915,74659.2,33488,59670.7,1.142
159473,136989,76292.3,77137.3,68223,74099.2,31067,53987.9,1.146
110167,94721,76223,57151.5,47975,78071.6,21927.8,53378.9,1.148
128073,111063,75573.4,45693.4,41309,72491.8,23505.2,47562.9,1.148
132738,118116,73649,46260.2,43158,70246.8,20495.3,42827.5,1.154
124269,110721,73555.1,49446.8,43799,73986.8,23314.3,51876.4,1.157
104476,88484,77380.3,37986.8,34194,72805.3,14178,23652.7,1.159
89194,79861,73194.9,34677.1,32839,69204.2,12882.2,21282.8,1.16
162457,140178,75952,61218.9,55388,72435.2,26407.4,49425.6,1.161
122573,112381,71479.8,70834.6,59999,77371.6,25085.3,54823.1,1.162
108756,97841,72847.4,27054.1,25811,68692.4,23827.6,38016.4,1.164
107258,89017,78965.2,66428.4,53311,81661.4,38137.7,48485.1,1.167
104896,85030,80847.2,76883.1,68867,73164.3,6572.48,9618.72,1.169
99069.3,87445,74247.9,36976.8,31703,76437.9,9393.89,28800.5,1.17
110079,96116,75056.5,46355.6,41462,73271,13870.2,17959.4,1.172
93249.4,82784,73820.9,46346.2,41238,73654.1,10242.2,14402,1.173
112468,93296,79003.5,82393.4,66342,81392.3,18518.5,35300.2,1.175
146155,128122,74760.3,53981.4,48161,73456.2,19020.9,25919,1.178
128287,114540,73401.4,46502.7,40714,74853.9,12923.1,30386.5,1.18
177533,156896,74156.1,53585.2,46614,75337,13215.5,28321.1,1.181
128226,110464,76074.1,47395.3,41222,75350.5,20395.7,29125,1.185
99289.6,86348,75358.4,39383.2,34910,73933.4,16974.5,34341.5,1.185
132313,120241,72115.7,49031.3,44247,72622.3,14546,46357.1,1.189
122469,109362,73390.8,60561.4,51640,76858.1,11304.9,27491.1,1.189
99511.3,88768,73467.6,62810.3,56274,73148.1,9863.42,12041.7,1.189
128858,110947,76116.2,84607,71661,77375.5,27808,69914.1,1.191
123633,101980,79450.9,66768.7,54590,80156.7,21389.2,32380.5,1.191
111883,98520,74425.2,69137,58570,77359.8,22813.8,44003.7,1.193
80604.9,71284,74105.3,46766.9,41142,74496,26398.5,52260,1.194
93805.5,84196,73015.8,40123,36886,71287.2,13947.7,26041.7,1.196
141130,128768,71827.8,51608.4,47362,71411.8,19638,38842,1.199
104561,94002,72897.3,32561.6,30748,69401.5,14477.4,19602,1.201
110020,95401,75578.6,72987.2,64367,74312.8,19961.4,30281.2,1.201
86534.3,77735,72954.4,35344,31261,74095.7,9327.15,24431.3,1.201
104186,95000,71873.2,31415.3,29150,70628.9,19832.1,30749.3,1.201
120566,109484,72169.3,33501.1,30346,72349.9,16984.9,33377.6,1.202
129766,110076,77258.8,69021.9,56874,79534,35219.4,52923.8,1.206
171557,145184,77440.8,65383.6,55378,77376.9,17054.9,38185.2,1.212
135210,120293,73662.9,42552.4,38131,73135.1,15082.3,35075.8,1.215
107174,94351,74442.8,33465.9,30720,71393.9,12427.3,29386,1.216
124062,114900,70762,45176.9,42006,70483.1,4878.6,9409.05,1.217
129843,115831,73463.7,73027.2,63737,75088.4,22348.5,28978.8,1.219
93306.4,85245,71733.6,34044.4,32175,69343.8,15151.4,25827.7,1.22
86738.1,74277,76530.6,40643.7,35859,74280.6,12168.3,17809.8,1.221
117640,105234,73262,47528.3,40860,76231.4,27610.2,44089,1.226
140357,127509,72139.3,45645.5,41843,71491.6,16875.8,27873.9,1.229
115872,103413,73431.5,55061,46084,78302.1,20401.8,48156.2,1.231
98024.6,86861,73958.9,34235.3,30223,74236.3,13306.6,23309.9,1.233
114582,100425,74774.9,49521.1,43935,73868.5,20174.8,35240.2,1.235
107767,93173,75801.1,29522.6,26983,71704.1,10893.7,20643.4,1.238
122208,109424,73192.7,56968.7,52578,71008.8,30438.1,51190.8,1.239
144093,122308,77208.8,79761.8,67362,77599.7,27468.2,66373.2,1.24
107295,90533,77669.9,53755.8,44695,78821.8,41539.1,52316.6,1.245
115615,104992,72167.2,34945.9,33366,68639.2,9521.26,24607.1,1.247
160426,142068,74004.5,61357.1,55110,72965,23499.5,36455.6,1.248
134215,121862,72179.4,41429.6,38296,70898.5,19235.7,42436,1.249
124590,116301,70206.9,47109.5,43035,71740.9,11617.9,26670.7,1.249
175432,145492,79022.5,75825.1,65778,75546.1,27094.1,55678.3,1.25
144494,119685,79120.8,99380.1,81431,79981.5,2583.12,5077.32,1.25
109068,95889,74543.5,55134.8,48643,74282.3,6621.83,10880.2,1.251
89830.6,78573,74925.8,35752,33083,70823.1,21194.7,30153.3,1.251
178129,155897,74881.7,57230.5,50703,73973.1,12876.1,39553.7,1.251
106260,94220,73910.9,61876.9,53870,75276.9,42873.9,63661.4,1.251
172202,147807,76352.7,64946.5,55760,76333.1,22917.7,36513,1.252
130901,109124,78614.4,60872.1,54550,73131.3,25639,58628.4,1.254
132330,118284,73318.3,71436.7,62362,75072.6,31109.8,65277.8,1.254
97912.8,85471,75075.9,37832.6,34928,70986,13237.5,20255.3,1.257
138124,114932,78760.6,90312.4,71330,82976.5,45363,77035,1.258
142250,125137,74498.3,62520.8,55139,74309.7,9692.81,20888.7,1.26
107169,91072,77119.8,62223.3,50102,81391.3,14653.2,34828.7,1.26
116012,104442,72795.7,74286.3,62433,77978.5,18725.3,46667.7,1.261
80116.4,71202,73741,31120.1,29080,70133.7,12644.4,24367.8,1.264
107215,95594,73502.9,57279.4,51895,72335.7,14422.4,21236.7,1.267
92415.4,82333,73561.4,52722.2,47967,72033,15003.8,26615,1.272
140753,130641,70608.7,71241.2,58807,79393,55010.2,86458.9,1.273
117953,110336,70060.1,62408.9,58002,70515.4,11766,20431.9,1.274
90823.8,79214,75141.1,43691.2,38753,73887.1,23425.3,38211.3,1.275
96850.2,84101,75470.9,61624.1,49255,81993.6,17385.8,31845.5,1.276
127038,112093,74273.8,41822.9,37691,72720.5,23757.1,33165.3,1.276
159743,137688,76033.8,77010.4,68094,74117.5,20531.5,45364.4,1.278
133427,123542,70779.8,45146.8,41656,71027.9,40901.3,72377,1.282
145344,131456,72459.7,51193.8,43126,77796.2,28891.8,37862.4,1.283
128436,115301,73001.6,60070.2,50375,78149.1,18883.2,50304.3,1.284
113642,102247,72839.8,30970.2,28905,70218.4,8075.07,18409.2,1.287
103656,80836,84037.1,70668.3,56614,81805.1,15611,34427.6,1.29
129448,114997,73771.6,40413.4,36919,71739,17377.3,23342.1,1.29
90338,80127,73887.6,30415.1,29024,68677.1,12964,26809.9,1.293
139127,119770,76127.8,61785.7,54897,73759.8,23843.1,38424.4,1.294
102836,93376,72175.3,47043.7,44418,69410.1,16274.7,34099.6,1.295
111658,98773,74085,38037.6,34087,73131.4,16899.3,22431.2,1.299
87035.7,75832,75218.5,29509.9,27278,70898.2,9092.62,16021,1.3
152698,133373,75031.8,53137.3,46811,74392.8,10243.2,17699.3,1.306
130533,111919,76435.9,42192.8,36736,75270.9,15002.4,43870.6,1.309
115314,102374,73819.8,60997.5,52508,76131.9,23351.9,38255.6,1.312
140409,122925,74857.6,57787,51759,73168.5,14089.7,52829,1.315
112087,102028,71997.4,42860.7,39118,71806.3,16231.9,26960.4,1.323
135743,122171,72816.5,54076.8,49764,71215.7,27639.8,45601.9,1.323
110698,93914,77248.4,65602.6,54165,79374.7,37569.4,60961.8,1.324
87860.9,76363,75403.7,30894,28884,70096.6,10900.7,19126.9,1.329
111242,101263,71994.4,56725.7,51534,72138.3,13753.1,32926,1.33
103074,92197,73268,35678.6,32163,72699.5,11238.6,22363.3,1.333
101071,90973,72810.3,41048.4,34667,77599.7,26846.4,35222.8,1.335
89201.8,74744,78212.7,36566.9,31594,75851.5,13915.3,37845.9,1.342
135132,120299,73616.6,60247.9,53380,73967.9,21657.6,43348.6,1.347
149494,130848,74874.7,49501.3,45410,71440.7,11367.9,35503.8,1.349
96271.1,83309,75732.8,48753.1,41951,76162.3,33472.9,46399.7,1.349
93961.4,77601,79352.8,59904.3,53479,73409.9,5439.78,7016.55,1.351
93051.6,79946,76279.3,34447.7,31713,71187.4,11119.7,17691.4,1.351
100993,89894,73627.2,40744.3,37032,72105.7,9062.07,20752.1,1.352
139344,116082,78669,53581.4,48060,73065.2,18950.4,50728,1.355
97156.6,83429,76319.5,32761.3,30583,70204,8352.37,11290,1.355
95025.9,82474,75510.1,35920.7,32229,73042.9,17289.4,31726.3,1.358
96911.4,84957,74757.7,46834.6,42047,72998.1,18471,22430.3,1.358
152411,130236,76694.9,80199.4,66634,78877.9,2703.91,7060.05,1.36
142818,118081,79265.3,68203.1,58979,75785.6,15118.5,48319.8,1.362
126263,106959,77363.7,71801,60640,77598.1,17881.6,27338.9,1.367
93722.2,82277,74652.5,44540.5,38391,76033.6,4292.04,5920.35,1.367
100577,85887,76745.3,43671.5,37824,75667.6,11926.2,14168.8,1.367
115021,100788,74790.6,31381.4,28706,71644,21426.8,25518.8,1.375
157530,135081,76427.3,58412.5,51515,74310.9,29839.8,59033.9,1.381
157192,137657,74836.1,45596.1,40939,72991.2,20351.5,40734.3,1.382
166996,141937,77106.2,59181,50295,77114.7,26845.5,52507.1,1.382
108487,92212,77103,70975.6,59302,78436.8,48766.7,66317.5,1.383
118876,100684,77377.6,61256,55102,72855.4,5116.42,6563.28,1.383
119532,105340,74365.6,47385.4,42782,72587.8,32066.7,56194.2,1.385
110174,99011,72925,28036.4,26393,69616.8,5473.15,14281,1.385
132061,117316,73773.2,43977.9,40514,71139.2,9315.4,20805.2,1.389
87349.9,77048,74298.6,23724.2,22010,70640.1,11370.7,16825.8,1.389
113327,101889,72893,36519,33699,71020.2,12534.9,20440.7,1.393
133295,117199,74536.5,82589.8,69840,77500.1,19890.4,45938.6,1.395
152174,125000,79782.8,79203.5,63054,82321.1,25703.8,54877,1.395
128879,113693,74289.5,56472.4,50219,73696.7,24887.9,32932.1,1.396
127578,115176,72593,48096,43706,72118.8,15709.8,31387,1.398
85572,77877,72011.6,50521.7,43591,75955.8,20789.5,37286.5,1.398
146853,126232,76241.7,65797.2,57150,75452,19994.7,39847.7,1.401
111887,99818,73459.8,46497.1,41537,73361.9,17318.6,22451.2,1.404
108023,87089,81289,65215.3,55815,76573.5,14867,57293.9,1.406
95193.3,83349,74849,31182.6,26999,75691.1,9045.62,22762.7,1.407
140978,121241,76205,63977.3,54491,76945.2,15655.2,47627.3,1.408
92895.6,81712,74505.7,50564,43186,76732.3,24360.1,34786.1,1.409
145082,126679,75056.7,63460.3,57385,72474.3,12977.6,21260.2,1.41
120844,109780,72140.8,37266.3,34722,70338.2,20937.1,38276.5,1.412
170610,142858,78267.4,55589.2,49665,73353.4,12592.7,27786.9,1.414
113708,102455,72734.3,39642.1,36761,70672.4,10752.7,26023.4,1.414
109426,97441,73596.9,39686.3,36691,70886.1,20931,42225.4,1.417
114090,99626,75050.8,50437.6,44993,73466.5,13761.1,38661.1,1.417
111287,101037,72184.7,30341.8,28367,70098.3,9755.79,20124.8,1.419
134918,117032,75551.9,52665.9,45626,75647.9,29645.2,43901.1,1.42
112834,94361,78366.2,59823,50219,78069.3,15836.2,27426.8,1.423
112314,96292,76440.2,80127,64178,81822.5,57701.4,69796.6,1.423
109375,97456,73550.9,66169,54754,79198.8,22909.2,44159.5,1.425
167470,143147,76671.8,72931.3,61620,77566.1,23266.4,48258.9,1.431
119899,108219,72609.2,45663.3,42260,70813.8,10971.7,26859.5,1.431
120673,105254,75136.7,66862.7,54120,80966.6,52025.7,77404.8,1.435
122706,109732,73284.8,39963.2,36886,71003.2,10978.3,30490,1.436
138755,123982,73344.8,66975,53875,81471.4,37728.3,65819.9,1.438
120819,109220,72495.8,46150.7,42786,70689.8,20132,37968.5,1.439
126299,108581,76230,57517.7,48727,77359.1,20948.4,69795.8,1.44
125672,112632,73123.7,40349,36697,72058,14484.9,23566.6,1.443
132082,117740,73518.8,48454.2,43470,73050.2,16371,26046.1,1.443
116388,103772,73503.4,45676.5,40862,73257.6,19225.8,32872.1,1.446
111620,102371,71457.3,32139.5,28653,73510.5,16630.5,28908.4,1.448
109651,98155,73211.4,44390.1,41476,70140.5,11817.2,23184.6,1.448
130110,118183,72149.9,43749.9,39325,72910.3,14494.3,29667.9,1.449
118478,98464,78857,66064.1,60578,71471.1,37584,61038.3,1.45
145438,124552,76525.5,62326.2,53310,76620,20893.8,32939.9,1.45
118496,106629,72829.9,43436,38855,73262.7,11165.8,22212,1.45
133000,119241,73098,44611.5,40827,71610.9,15452.7,36618.3,1.451
121296,112409,70717,38159.8,34463,72565.9,16450,28587.3,1.452
146814,125168,76869.5,80460.2,72610,72621.4,41190.3,101211,1.454
116382,103753,73513.1,56572.5,47515,78028.7,24783.1,56640.5,1.455
161310,142652,74107.7,82737.9,71962,75349.6,33898.3,45640.2,1.455
113942,97874,76295.1,77715.9,64184,79353,35091.1,55450.3,1.46
97128.5,84558,75278.7,71079.5,62997,73944.3,8301.61,18683.2,1.462
121269,107253,74100.6,49175.6,44487,72443.1,15528.3,19947.4,1.462
131473,121144,71123.8,41224.6,38830,69577.6,10616.8,34160.6,1.464
151052,130865,75645.7,92543,77139,78623,37452.9,71904.6,1.467
76349,68007,73574.9,42221.5,36905,74977.1,14841.7,37168.1,1.469
121822,108425,73633.5,62622.3,56667,72423.4,24934.9,34040.5,1.47
145904,130728,73144.1,65017.4,55802,76359,27384.6,52822.9,1.471
118750,108121,71978.9,34459.9,32479,69533.1,11673.9,33798.6,1.474
