"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
102697,81128,82959.9,59804.7,49310,79484.1,44588.4,592.47,3.56
101160,94973,69805.3,54222.5,48475,73306.3,27539.2,643.8,3.564
122474,106792,75159.8,40740.5,34074,78358,9103.9,124.41,3.565
79547.8,71409,73005.4,50713.5,42679,77873.4,25424.2,388.02,3.568
137370,124105,72540.7,45898.3,42539,70711.4,34459,216.63,3.571
176094,149356,77268.2,67845.9,59434,74811.5,4262.9,321.03,3.572
117181,105637,72698,41820.1,38119,71899.2,10363.5,285.36,3.574
161590,144955,73056.8,65133.1,56836,75103.1,31356.5,394.98,3.575
139954,118685,77280.2,55920.6,48507,75552.2,12204,428.91,3.577
150961,133621,74040.8,56918.9,50083,74481.1,33899.7,955.26,3.578
103122,95957,70429.7,25687.8,24243,69441.9,8121.6,218.37,3.582
101193,89185,74359.6,32516,30211,70536.2,16257.3,240.12,3.583
151187,131624,75276.4,67910.3,58682,75842.1,37846.8,288.84,3.583
148402,134488,72316.1,57847.6,52574,72109.8,31947.3,302.76,3.584
131453,117530,73299.8,39917.6,36981,70740.1,11865.2,376.71,3.584
150441,122065,80771,74156.1,59911,81118.6,52375.4,605.52,3.586
98215.1,90268,71305.7,55217.5,46986,77017.3,37011.1,185.31,3.59
80026.2,72801,72040.2,41080.8,37479,71834.2,20962,412.38,3.59
86823.6,77188,73717.1,54062.7,47414,74725.9,27195.1,214.02,3.593
101111,89748,73833.7,41336,37078,73062.1,4297.68,70.47,3.596
105478,91982,75151.4,36890.8,33509,72150,18514.2,130.5,3.598
87774.4,80384,71561.3,32138.6,29250,72008,13780.9,104.4,3.601
106338,95625,72878.2,36731.4,33887,71037,10666.7,589.86,3.602
116701,98160,77914.9,49716.6,45078,72279.8,31310,374.1,3.604
132045,113484,76255,62033.4,52622,77257.1,46901.3,377.58,3.605
74732.1,64489,75945.4,44843.6,40271,72977.4,6159.35,288.84,3.609
126606,107240,77370.7,85088.8,72010,77439,39791.6,408.9,3.609
109124,101341,70568.9,31671.9,29823,69598.9,19478.7,319.29,3.61
108538,97543,72923.4,52889.1,45485,76204,35524.9,306.24,3.613
124226,109064,74646.6,70666.4,61326,75517.6,43451,140.07,3.615
134751,119624,73823.3,47912.3,42250,74319,23059.1,132.24,3.616
108703,99888,71319.2,46980.7,42594,72285.5,13808.6,129.63,3.618
109031,94621,75516.6,58538.5,51615,74326.8,41901,649.02,3.621
155409,133304,76403.5,73747.7,65274,74043.7,45805.7,270.57,3.623
108228,94413,75125.5,52174.2,47147,72524,18968.3,461.1,3.625
149900,131865,74499.4,47431.9,42783,72657.3,10224.4,154.86,3.626
95973,87319,72031.1,39563.7,36509,71019.3,23979.9,178.35,3.627
99164.5,86093,75486.3,65173,52459,81419.4,32065.8,374.97,3.627
85963.9,71128,79205.5,62593.7,51054,80349,23055.4,88.74,3.628
77700.9,66232,76884.4,36643.6,32602,73660.3,8800.28,125.28,3.629
142644,127752,73175.6,53913.2,43534,81160.9,45411.4,419.34,3.63
111832,101983,71865.1,78595.3,62688,82166,49557.7,282.75,3.631
111569,99028,73835.8,42485.6,39506,70478.9,20546.1,481.11,3.634
85342,76193,73405.3,48312.2,43011,73613.5,33182.5,295.8,3.635
118512,104813,74101.3,45910.1,39035,77078.6,39310.3,227.94,3.636
80380.9,69082,76254.9,42096,36069,76486.9,17615.1,57.42,3.636
139738,123988,73861.1,49135.7,44726,71997.4,15730.9,175.74,3.636
102624,89557,75097.9,48565.1,43303,73499.8,4627.15,76.56,3.64
110229,96568,74807,76734.5,67886,74078.2,36610.2,151.38,3.642
112244,96889,75922,53921.2,46847,75432.4,18253.4,214.02,3.648
166628,149313,73135.7,66022.3,56435,76669.4,42204.6,918.72,3.649
136376,121708,73434.4,93217,79002,77328,28057.6,190.53,3.653
115624,101146,74916.9,73806,64597,74878.8,37666.3,285.36,3.654
154465,140690,71952.8,66514.9,60028,72618.1,35100.1,497.64,3.66
123348,116101,69626.8,52446.4,47699,72058.6,28624.4,204.45,3.662
133174,118421,73700.6,43277.6,38979,72763.3,35480.3,113.97,3.665
120794,108908,72688.6,64474.1,56078,75348.2,54997.5,174,3.665
100711,90321,73075.2,30932.6,27491,73740.4,6378.37,212.28,3.667
108068,98310,72041.1,24270.3,21976,72378.1,5977.46,268.83,3.668
108670,90485,78707.2,72559.1,62083,76594.7,46984.5,201.84,3.668
93967.4,83460,73786.8,52890,47190,73452,12911.8,96.57,3.672
133812,116310,75397.8,63807.2,56124,74507.7,45064.5,300.15,3.672
106505,93121,74955.1,58310.1,50823,75190.5,27127,180.09,3.672
164496,141880,75982.8,64161.1,55598,75629.8,21405.7,190.53,3.676
91464.1,76743,78107.3,67555,54073,81876,28991.5,265.35,3.678
97953.8,82877,77458.1,68272.7,56699,78913.5,10921.9,126.15,3.678
131907,113728,76011.9,91213.4,76802,77833.4,49105.1,112.23,3.68
112748,98605,74935.8,48457.9,38971,81489.8,26014.5,353.22,3.68
120804,109064,72590.7,65394.4,57066,75100.5,35344.5,103.53,3.682
118347,108288,71623.7,37339.6,35490,68951.5,8106.56,96.57,3.685
95044.7,83476,74618.5,69872.5,58502,78273.7,44825.8,186.18,3.688
108342,96094,73889.1,46174.7,39941,75764.4,2363.16,27.84,3.688
101974,92165,72511,38276.8,36147,69397.4,9711.61,152.25,3.691
122873,111613,72147.8,51843.8,46891,72458.2,23729.4,277.53,3.693
145096,130397,72923.5,55789,49887,73289.4,26255.6,252.3,3.694
155054,136599,74390.2,54124.7,48477,73171.2,19247.4,288.84,3.701
104151,90092,75763.3,58446.9,51706,74079.9,32204.4,307.98,3.702
105035,94132,73126.5,48077.2,42306,74476.2,31501.8,259.26,3.707
102635,93508,71932.9,44260.4,39346,73721.5,29456.3,244.47,3.707
119607,106864,73351.1,63077.3,54690,75586.6,26456.8,435.87,3.709
109323,100847,71044,45870.1,42814,70214,24715.9,217.5,3.713
98798.8,88104,73491.3,34594.8,29838,75983.9,7595.67,69.6,3.714
105475,94448,73187.6,34068.4,32374,68966.1,24024.1,99.18,3.718
137125,116869,76894.9,57843.4,51843,73121.2,20005.1,233.16,3.72
109242,100242,71420.1,41228.9,36172,74698,26696,246.21,3.72
107013,93058,75363.8,53519.8,44748,78382.9,55701.1,537.66,3.726
104132,93672,72854.5,58214.7,48990,77876.2,37689.3,654.24,3.731
131497,117892,73098.7,64729.3,55778,76053.3,52944.1,796.92,3.732
143812,124970,75417.1,47966.8,43141,72866.9,16795.9,674.25,3.732
103187,86101,78541.2,73393.3,60567,79414.6,51464.1,199.23,3.734
101796,91349,73030.7,45721.6,41747,71775.5,31061.8,232.29,3.734
83169.8,69280,78675.2,38937.1,33522,76122.7,13781.3,66.12,3.736
131227,111889,76862.7,79201.1,65239,79561.7,31691.2,368.88,3.738
109793,100401,71666.7,52265.4,46391,73834.7,15392.5,417.6,3.739
113755,101536,73422.6,59220,50802,76395.5,61039.8,398.46,3.744
93482.6,80589,76021.2,55141.8,46715,77357.9,29468.5,134.85,3.744
149133,122886,79533.9,92465.9,72952,83066.2,44547.5,357.57,3.744
144474,128261,73820.4,66645.1,55703,78409.6,5796.04,147.03,3.745
120741,104174,75958.2,62027.3,54563,74501.4,30426.9,837.81,3.749
95332.2,84992,73509.2,30061.2,27426,71833,7708,47.85,3.756
110615,93321,77680.8,68884.6,56395,80050,59905.7,294.06,3.756
108290,96468,73567.3,34868.4,32482,70350.8,15848.4,29.58,3.757
120619,104480,75659.6,50806.1,45314,73479,20668.7,145.29,3.758
115347,102412,73813.3,54355.5,49802,71528.1,20960.6,89.61,3.758
105858,95565,72595,57429.8,51279,73396.9,4603.18,48.72,3.76
149139,128156,76266.4,61974.2,55022,73816.7,7840.54,34.8,3.76
110931,100534,72313.8,37734.4,35244,70166.9,15565.5,44.37,3.761
98962.6,91496,70884.1,49003.6,42473,75612.8,26811.6,140.07,3.761
142710,125649,74434.9,63745.6,55267,75590,5453.41,60.03,3.762
81807.8,71461,75024.9,52894.3,46935,73857,40690.7,297.54,3.762
102829,92706,72692.4,52414.9,44440,77296.6,28535.1,816.93,3.763
101055,88278,75021.5,35486.9,32664,71199.7,13337.7,236.64,3.766
91914.9,79464,75804.6,32492.5,29646,71828.6,5295.49,50.46,3.771
143148,127125,73796.2,75204.7,65047,75770.1,41399.9,643.8,3.772
149034,130162,75038.2,52214.6,46380,73780.5,6660.37,100.05,3.774
163270,144380,74110.5,50384.5,45150,73133.9,26046.5,191.4,3.774
133752,112477,77932.3,53775.5,44911,78471.5,48651.1,274.92,3.775
105524,95388,72500.2,28346.6,26542,69991.9,8967.13,130.5,3.775
77675.1,70163,72552.7,45386,39825,74687.2,19155.8,663.81,3.777
171516,150116,74878.6,68187.1,56614,78933,31884.8,259.26,3.785
145862,128651,74303.6,72314.2,58948,80396,25972.2,267.09,3.785
114618,99480,75508.5,74733.3,66174,74012.8,29674.9,206.19,3.786
91667.9,81846,73400.6,50435.7,45176,73166.2,28573.7,126.15,3.789
105080,95163,72365.6,38808.8,35044,72576.7,32452.6,818.67,3.79
125195,113664,72184.5,43943.1,40546,71026.9,12449.4,128.76,3.79
132611,114006,76230.8,55661.2,48556,75125.8,40269.6,206.19,3.793
126997,107833,77183.2,87771.1,70383,81726.6,63924.7,435,3.795
105274,96812,71264.1,38373.6,35034,71783.2,24841.8,145.29,3.796
95182.3,82643,75479.7,42777.1,38537,72746.6,19941.6,236.64,3.796
103947,92764,73436.3,53245.8,47998,72701.3,19247,508.08,3.798
119814,109040,72011.4,50941.9,46438,71892.1,25513.9,251.43,3.807
163190,145557,73475.2,47035.7,43283,71218.1,26210,563.76,3.808
114047,106262,70337.2,42292,37516,73879.1,33588.6,773.43,3.808
117438,108591,70875,34461.8,30918,73047.7,21805.7,336.69,3.813
93882.3,81645,75358.8,44901.9,38955,75540.8,20812.1,510.69,3.816
174344,159360,71698,68628.5,60994,73739,41988.9,823.02,3.817
113830,104962,71072.8,42691,38668,72354.4,16111.1,194.01,3.817
99938.2,89549,73139.3,40326,37263,70923,26767.4,649.02,3.821
128530,105472,79863.3,74808,59538,82344.4,33638.8,1181.46,3.822
115397,94190,80291.2,54210.7,46113,77044.5,31605.2,395.85,3.825
144473,127873,74043.7,49151.7,43155,74642.6,31229.6,287.97,3.826
156916,135925,75656.8,74219.1,62819,77429.2,57160,494.16,3.828
146050,129626,73839.6,64452,56995,74110.5,27099.3,359.31,3.838
107357,96586,72844.5,45433.5,40859,72873.3,13264.8,101.79,3.84
108955,94480,75576.3,46897.1,41926,73306.5,20398,246.21,3.844
91993.1,82420,73148,46066.1,41638,72505.6,20398.9,234.03,3.847
97179.6,86452,73668.2,58640.5,48226,79688.6,32041.3,170.52,3.848
122518,109949,73027.7,42019.4,38763,71041.6,16607,58.29,3.849
114864,101289,74319.5,35389.1,31899,72706.4,7773.33,422.82,3.849
89168.7,76055,76836,46819.5,41723,73541.3,3860.58,52.2,3.852
135393,122382,72503.3,47903.3,44453,70622.8,15695.2,538.53,3.855
158062,135249,76590.4,61717.1,54403,74346.9,47552.2,263.61,3.857
79903.8,67616,77445.8,43922.4,36530,78798.3,33748.8,933.51,3.858
115336,105621,71563.9,35582.3,32647,71428.3,21675.9,171.39,3.858
113007,103469,71577.4,44559.3,41455,70443.6,16482.4,129.63,3.86
140325,122883,74838.3,58300.2,50715,75337.9,21890.2,587.25,3.863
102945,88437,76287.3,67986,59127,75355.2,43469.8,266.22,3.865
84940.8,75112,74111.8,34345.2,31630,71161.9,5675.72,57.42,3.867
118767,108864,71497.6,49686.5,45142,72133.6,13095.6,66.99,3.873
141688,125881,73765.3,54579.7,47483,75330.8,41061.6,839.55,3.875
109881,101262,71114.2,39906.8,37221,70264.9,12357.2,119.19,3.875
116307,97075,78519.9,58560.1,51165,75008.2,30492.2,152.25,3.878
131056,115705,74230.8,57346.1,49359,76140.8,60871.6,457.62,3.883
117378,104134,73870.9,59080.4,52200,74174.2,39939.7,133.11,3.884
116355,107968,70627,54367.7,49974,71297.9,17041.3,227.94,3.886
132014,117549,73600.3,55544.6,49211,73970.7,17322.3,893.49,3.887
111884,98256,74625.7,55073.7,49286,73231.9,4363.48,160.95,3.888
125223,114577,71625.4,94228.9,83747,73738.6,37348.6,252.3,3.889
158252,140564,73782.8,79548.9,64854,80385.4,20569.6,200.1,3.895
127935,101673,82464,60333.9,51007,77519.6,33551.9,346.26,3.895
70524.4,60780,76042.9,44331.3,39946,72730.6,8867.49,101.79,3.899
146539,130457,73615.1,64367.4,54127,77934.9,24569.7,275.79,3.901
131567,114966,74999.3,57632.8,52044,72573.7,7449.5,232.29,3.903
117968,103807,74476.2,45741.3,36944,81141.9,25667.2,185.31,3.907
125834,114152,72242.7,58234.4,51934,73486.5,47866.7,291.45,3.907
120686,104049,76014.7,61326.1,54323,73984.6,23820.5,327.12,3.911
124829,112857,72488.3,39077.2,35803,71529.3,9962.12,116.58,3.911
109567,94885,75676.7,46643.7,42371,72144.7,17276.3,342.78,3.911
115875,103433,73419.3,34676.1,30863,73633,10870.6,201.84,3.914
142142,125410,74279.9,64891,56892,74750.4,44201.6,147.9,3.916
172713,150413,75252.5,59695.2,53915,72562,22429.3,522,3.918
82324.8,75217,71729,35125,32787,70209.3,13609.3,439.35,3.918
107911,96646,73174.8,56228.4,50300,73260.2,28230.1,192.27,3.922
123689,111068,72983,40070.8,37322,70362.8,6010.36,64.38,3.923
114110,93144,80287.9,51078.2,43210,77469.6,21721.1,127.02,3.927
102603,85648,78510,57694.9,49334,76642.7,27762.4,191.4,3.927
99686.6,88005,74235.1,37870.2,35123,70662.1,3691.85,174,3.929
103383,95253,71129.7,55637.2,48867,74615.6,30992.7,126.15,3.93
139265,121902,74870.8,53365.7,47845,73098,26526.3,559.41,3.93
170018,140801,79135.2,72060.4,64039,73744.9,4666.16,52.2,3.931
151765,130579,76168.8,64208.6,56245,74815.1,42106.8,177.48,3.932
152240,135661,73545,60662.9,53919,73732.9,33832.5,669.03,3.933
177886,159725,72987.6,68469.1,60927,73648.7,11284.2,144.42,3.941
122721,103484,77718.5,48434.9,41502,76483.8,22510.7,164.43,3.946
117950,108728,71094.9,39009.1,35994,71025.7,21616.2,154.86,3.95
100607,89309,73826.3,35636.3,32764,71281.4,9149.49,242.73,3.956
104759,88764,77345.4,57755.9,49470,76512.9,44841.8,1144.92,3.956
99057.3,88407,73431.1,54080.1,46991,75422.8,28077.8,323.64,3.956
117837,105522,73184.3,46713.3,42364,72264.3,5768.78,323.64,3.957
103488,98629,68765,46659.2,42087,72655.7,30494.5,49.59,3.959
144769,126632,74922.4,82104.3,69678,77223.6,41881.2,521.13,3.959
132958,115962,75141.5,71271.3,55953,83477.8,29675.3,207.06,3.959
136148,118345,75394.8,63658.2,57787,72194.5,14567.2,381.93,3.96
112563,100369,73498,31170.4,29431,69409.2,8180.82,353.22,3.964
108192,96436,73524.8,35861,33142,70912.6,10557.1,-17.4,3.964
119237,108384,72098.5,53918.4,49606,71233.2,12612.9,239.25,3.964
123148,112201,71930.3,38129.2,35935,69537.7,19968.4,218.37,3.967
118888,110788,70327.7,44386.3,38886,74805.9,33362.5,247.95,3.969
95843.3,82545,76094.1,62481.8,53975,75864.9,24134,217.5,3.969
107860,95609,73933.5,40793.6,37467,71354.9,11979.4,290.58,3.971
149607,125512,78117,92609.7,75866,79999.9,58844.5,1207.56,3.971
108127,99065,71530.7,39881.4,36687,71242.3,9753.91,131.37,3.971
138010,121340,74539.3,64604.3,56874,74443.7,5631.07,275.79,3.979
119522,110521,70873.2,32837.5,31003,69413.9,5256.01,252.3,3.98
138519,111348,81527.9,75790.3,61410,80882.5,34277.6,936.99,3.981
105079,94629,72773,56220.5,50887,72404.8,18221.9,272.31,3.981
111904,99120,73988.3,83994.2,72982,75424.6,55570.9,247.95,3.983
98844.8,86533,74860.4,44827.7,37559,78219,15961.2,156.6,3.984
132413,118657,73133.5,43578.4,40119,71187.1,31268.2,295.8,3.985
126093,107953,76548.6,64353.3,57443,73419.9,16850.9,529.83,3.986
85057.2,74457,74866.2,55606.6,46815,77843.4,9510.92,161.82,3.987
111877,99302,73835.1,52826.6,48232,71779,32760.9,276.66,3.987
113564,99081,75115.8,37650.8,34331,71873.2,20979.4,181.83,3.99
93977.5,83537,73726.8,35360.9,30851,75116.3,16594.8,439.35,3.991
126627,116086,71487.1,52816.2,46312,74740.2,25391.8,211.41,3.992
124945,111702,73305.8,54073,50580,70061.9,5165.3,68.73,3.993
152388,126517,78937.2,77613.9,67591,75254.2,7175.02,63.51,3.995
91602.6,80288,74771.6,40936.5,35477,75621.3,17789.5,323.64,3.996
128647,106802,78940.7,95603.6,79292,79017.8,43966.1,217.5,4.003
91799,79554,75623.3,63285.5,52504,78993.6,32004.7,167.04,4.005
101939,88297,75661.6,64008.4,54255,77317.3,44729.4,279.27,4.007
149351,134088,72995.8,57156.2,50858,73651.9,21296.2,764.73,4.007
80179.4,70808,74209.6,42723.9,38046,73594,9764.25,299.28,4.01
131845,115680,74693.8,56235,48882,75394.2,34445.8,171.39,4.012
112242,100548,73158.2,51660.5,45842,73854.2,23257,632.49,4.013
144242,120993,78129,96869.8,80647,78719.1,38279.1,782.13,4.014
116001,92757,81959,62528.3,51763,79165.7,27234.2,52.2,4.017
108941,99032,72093.7,45515.3,41386,72074.8,28594.8,185.31,4.019
97830,88554,72400.9,27913.8,26305,69544.1,17662.1,69.6,4.022
90492.1,76899,77120.5,57493.2,48109,78319.6,6786.33,693.39,4.024
91357.8,85237,70242.1,57431.2,51571,72983.1,63952,494.16,4.024
129912,115349,73810.2,66639.9,58835,74229.8,30658.1,184.44,4.026
106731,96413,72549.6,42885.6,39311,71495.3,11808.8,97.44,4.027
122564,114583,70100.6,69062.7,60109,75298.1,42282.6,318.42,4.027
99555.5,88688,73566.5,49845.9,45494,71805,21186.7,316.68,4.027
113627,92043,80904.1,61491.5,49268,81795.6,27868.2,709.05,4.028
128058,116603,71974.2,61096.7,51220,78173.3,48291.6,538.53,4.029
115834,98708,76906.9,82465.7,70086,77112,12216.2,181.83,4.03
147412,119809,80634.7,64718.1,55735,76098.7,60197.6,1371.12,4.033
136918,124352,72158.3,42473.4,39654,70195.7,31874.9,276.66,4.033
76952,66764,75536.6,42158.1,36382,75940.6,18582.9,127.89,4.034
85421.5,73685,75974.6,57258.7,45971,81627.7,25441.6,659.46,4.041
134277,120177,73225,61320.9,55463,72457.8,48581.6,1207.56,4.043
115661,100650,75310.1,45291.6,38853,76396.4,19763,669.03,4.044
172875,148997,76038.8,75651.7,65315,75907.6,41462.5,181.83,4.044
129623,116857,72695.4,70580.8,61375,75366,40845.8,246.21,4.049
110955,98381,73912.2,40473.1,37547,70643.4,28614.1,267.09,4.051
132479,117602,73826.5,42824.1,39080,71814.7,10449,71.34,4.052
83384.2,73297,74555.1,32723.3,30339,70686.3,12843.2,100.92,4.053
88780.9,80225,72525.4,40718.4,38039,70152.3,16771.9,132.24,4.053
133945,110901,79153.7,95187.2,78963,79001.4,16749.9,144.42,4.054
118555,107608,72202.9,39930.3,37518,69749.7,14252.8,170.52,4.055
141805,127857,72685.4,47945.2,42215,74431.7,21172.6,593.34,4.058
130471,111183,76905,47257.6,41920,73880.5,22065.1,244.47,4.062
107450,96140,73245.4,50583.8,44398,74666.8,22404.4,83.52,4.063
129835,114429,74359.4,60440.1,53003,74731.7,28874.4,257.52,4.064
78953.5,66747,77521,43333.5,39044,72736,18253.4,74.82,4.065
115435,104014,72732.1,43290.8,39233,72314.2,17350.1,144.42,4.066
110018,97664,73825.8,40855.7,35474,75478.3,9249.6,474.15,4.07
97848.9,84597,75802,36747.4,33847,71151.9,13892.7,401.07,4.071
81191.4,69764,76270.8,37933.2,34418,72229.4,20806.9,238.38,4.073
160067,144338,72677.5,87403.5,74888,76488.6,67032.8,552.45,4.077
122103,106425,75190.4,45114.4,40059,73806.5,27623.3,271.44,4.08
115290,107181,70494.4,33155.2,29647,73291.1,3392.93,200.97,4.08
150102,131108,75030.2,53612.4,47734,73606.7,29259.8,385.41,4.081
126380,116052,71368.3,74136.9,62646,77557,45695.3,776.04,4.085
151427,135873,73038.2,81843.9,73159,73316,20700.7,253.17,4.086
72283,62128,76248.1,44490.2,38626,75485.7,38819.2,330.6,4.091
129153,110686,76470,66642.2,56869,76798.7,22586.3,291.45,4.092
134473,121924,72281.1,68936.3,61890,72997.4,11807.8,101.79,4.094
175512,152320,75514.4,75464.1,66114,74804.4,31692.6,576.81,4.097
165241,140483,77085.6,70098.1,61417,74799.4,22149.2,906.54,4.097
89139.7,80849,72256.4,28205.6,26807,68955.3,14252.3,260.13,4.099
85072.9,73125,76243.9,43134.7,38243,73918.8,13436.4,87,4.1
136680,124092,72183.9,47239.7,42938,72101.7,32402.7,267.09,4.102
144096,125462,75269.6,67857.2,61560,72239.9,26096.3,572.46,4.104
104058,89917,75843,27385.5,25679,69891.2,5670.55,207.06,4.104
142341,125364,74411.2,61856.2,56133,72218,38992.1,249.69,4.111
105720,92409,74976.1,32475.1,28779,73952.9,12606.3,334.95,4.111
154529,133423,75902.9,65516.1,56976,75359.2,36840.5,193.14,4.112
90208.3,78572,75241.7,39365.3,35370,72938.8,12730.4,132.24,4.113
135889,121368,73376.8,62206.4,53354,76409.6,31895.1,625.53,4.114
84379.6,76305,72471.1,43950.6,39747,72467.1,4479.1,71.34,4.115
125399,108287,75892.4,62400.5,55008,74343.3,32203,332.34,4.116
143426,128093,73380.6,63751.3,56523,73916.9,36085.7,387.15,4.116
143682,124081,75888.9,58199.6,48179,79166.7,24888.8,307.98,4.119
132337,118912,72934.9,54197.6,48982,72514.2,24447.1,105.27,4.119
104961,93188,73815.9,40609.9,34678,76746.3,57820.8,405.42,4.121
140904,124788,73999.8,49399.4,44210,73228.6,23932.9,160.95,4.121
107206,91784,76547.5,71059.8,60222,77330.1,33737.1,401.94,4.122
101766,83620,79757.9,51170.8,43874,76435.4,18312.1,214.89,4.126
118868,105948,73527.7,52738.2,47614,72589,19005.9,153.99,4.127
116529,102150,74760.8,67430.9,55272,79952.8,58669.2,317.55,4.127
134875,120684,73242.1,81404,68254,78162.3,41881.2,514.17,4.128
105431,96166,71849.7,22424.6,20892,70343.7,4437.27,122.67,4.128
95293.1,82788,75435.2,54783.7,46034,77992.4,38624.1,220.11,4.13
128519,113027,74518.9,60446.2,53981,73385.2,44208.2,316.68,4.131
147982,124880,77660,56768.9,50166,74162,18385.9,510.69,4.137
99266.2,84721,76787.4,42089,35059,78677.2,6745.44,128.76,4.139
111979,100613,72939.2,35207.2,32499,70997.3,15586.1,196.62,4.141
157965,137153,75480.6,64400.8,57479,73428.1,36034,242.73,4.141
154726,131708,76989.5,93420,80974,75609.1,39525.1,381.93,4.142
144049,125268,75361.4,59538.7,54162,72041.8,22553.9,175.74,4.144
117700,107606,71683.5,60199.5,52295,75441.9,30469.6,669.03,4.145
114594,95681,78490.2,55860.4,49207,74397.3,17623.6,166.17,4.146
113865,102633,72708.3,40493.8,37643,70499.2,17281.4,147.9,4.153
88929,82665,70502.1,28615,26863,69810.3,16163.3,280.14,4.157
103738,94637,71838.3,39377.1,36379,70937,11606.7,101.79,4.159
141413,121732,76131.6,74467.7,64754,75367,52919.2,318.42,4.162
118044,105801,73119.5,51625.7,47579,71110,23847.8,313.2,4.165
127562,113168,73871.4,30752.6,28338,71120.1,12487.9,265.35,4.17
80945.7,70689,75045.1,48499.3,43427,73190.6,11137.1,298.41,4.171
160969,146545,71986.4,53682.9,46243,76079.9,34663.4,381.93,4.173
126948,107033,77730.2,68613.9,58303,77126,42397.8,272.31,4.175
138093,127384,71045.5,38350.1,35354,71089.9,23538.5,164.43,4.176
117091,104652,73325.8,41248.6,36442,74180,20438.4,478.5,4.177
115158,100439,75139.9,40099.5,35753,73503.2,10068.8,133.11,4.177
