"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
95464.1,68809,90923.2,51604.4,41012,82462.4,26400.1,12.826
69515.3,46616,97729.4,64831,46380,91607.7,21694.3,12.828
88051,55840,103340,56308.1,37048,99606.2,15244.9,12.828
105859,73853,93937.4,110918,83712,86834.5,10394.8,12.829
140917,92861,99451.2,98901.1,64509,100476,27426.8,12.83
105135,78849,87383.9,50987.6,39433,84739.2,22658.2,12.831
89912.9,60323,97683,129911,97951,86919.5,25202.9,12.832
63133.2,46803,88402.4,55752,42787,85394.2,16083.2,12.832
63373,42014,98853,61109.9,41706,96026.8,14830.2,12.833
95276.9,75980,82180.4,71496.4,60661,77242.2,10292.7,12.833
90876.2,59445,100188,73622.3,51449,93780.5,25632.8,12.834
95541.8,69373,90257.5,53436.4,38992,89813.4,15022,12.834
65538,44843,95780.8,59099.9,38374,100932,23225.4,12.834
82454.4,55592,97203.4,72362.4,52449,90418.1,24845.5,12.835
75299.8,45832,107672,42396.4,27356,101568,16877.4,12.836
58268.2,36764,103870,111738,83185,88031,13112.1,12.837
121471,85943,92628.1,86083.7,65355,86322.1,14639.7,12.837
90496.1,57564,103029,98052.5,64421,99749.5,27800.8,12.841
61389.4,43341,92827,70589.1,52528,88069.7,12687,12.842
77370.5,45989,110256,81702.2,57965,92373.6,22782.4,12.843
102468,74741,89848.4,78787.6,59469,86825.5,14857.1,12.844
83815.2,58469,93945.7,52786.4,40745,84903.9,14231.2,12.844
89437,62953,93106.6,98030.4,67865,94666.1,28590.2,12.845
81247.7,64281,82833.9,50770.9,41252,80658.4,16463.4,12.845
97828.6,72214,88781.9,75037.5,58230,84452.3,20472.3,12.846
62949.6,43529,94775.1,127522,94249,88672.1,23173.7,12.847
168412,113285,97427.5,111543,79289,92195.7,23999.6,12.849
71333.3,49433,94570.4,62790,44925,91597.2,15887.9,12.85
101786,66273,100654,72986.8,50145,95388.7,28307.2,12.851
80496.7,54292,97167.8,123349,86332,93636.4,25757,12.856
118650,84424,92104.3,60341.9,44833,88206.6,24569.5,12.856
62444.9,44098,92802.1,68557,53102,84609.9,19938.9,12.857
102357,74485,90059,63700.8,46765,89269.7,28681.2,12.858
103496,70851,95732.5,129341,87283,97115.2,14730.8,12.858
83700.7,60448,90745.9,55594,43880,83031.2,13793.8,12.859
80817.1,56542,93672.5,93426.7,68963,88784,22841.1,12.861
69798.2,45976,99493.2,56333.7,38369,96220.5,25259.5,12.865
101951,77341,86389.9,65876.4,51584,83694,25948.1,12.865
87583.7,62844,91335.4,57610.2,41816,90289.4,20110.1,12.867
96022.8,67576,93124.1,72089.8,55292,85446,10071.2,12.868
100511,66684,98780.9,73806.5,51873,93246.7,19702.3,12.872
60500.9,34577,114671,67309.5,44569,98974.5,16764.2,12.873
96392.9,68903,91682.6,63781.5,46415,90056.8,23691.8,12.875
109755,75272,95558.5,63181.9,45589,90826.5,21978.6,12.877
72524.2,44252,107406,60672.4,38629,102934,12606.3,12.877
70940.9,50000,92983.6,74593.8,56280,86861.8,16896,12.878
66561.8,47272,92278.7,56168.8,41521,88655.8,22801.7,12.879
115971,80365,94572.1,103095,77984,86638.7,23989.2,12.88
87009.8,59804,95349.4,70726.4,51445,90098.6,15615.4,12.88
84827.5,54393,102205,83227.8,58020,94009.3,28906.2,12.88
66635.3,43086,101356,91816.9,60046,100212,28966.2,12.882
126143,79867,103508,109447,76358,93935.5,15609.2,12.883
101950,68266,97872.8,75855.8,51450,96623.7,28363.8,12.884
102697,69907,96276,56586.2,39695,93423.2,23156.4,12.887
138572,95364,95229.3,120184,83288,94568.2,14756.3,12.888
103908,79620,85527.9,80002,63532,82525.6,28149.2,12.888
81717.8,45912,116646,73004.1,47080,101623,25923.3,12.888
92032.6,55025,109613,75505.3,51049,96932.7,25536.2,12.889
67844.2,45576,97556.5,59985.1,41029,95814.8,23998.2,12.89
84551,53615,103351,63134.3,43474,95173.4,29447.1,12.89
107937,81475,86820.9,49640.7,39883,81569.9,16073.5,12.891
64753.2,39488,107467,55656.8,37916,96200.1,14545.2,12.892
64703.5,41800,101445,71938,47473,99309.7,23490.4,12.895
101836,76469,87276.3,61314.8,48009,83699.4,28040.9,12.896
80334,54847,95990.1,94190.5,67890,90924.6,23559.4,12.896
85586.4,65264,85943.1,57681.9,46624,81079.3,25111.2,12.897
71475.8,46513,100708,57006.4,38285,97583.2,26485.7,12.897
115204,79188,95342.5,71606.8,50936,92131.8,20859.4,12.898
76223.5,49371,101181,51444.3,35039,96220.1,23259.9,12.898
67212.7,43171,102033,55341.4,37243,97383.6,14864.7,12.899
128153,88237,95182.5,71749,47440,99117.6,18081.4,12.901
100966,67917,97426.7,88569.8,61949,93698.2,28668.8,12.902
43626.2,28680,99689.3,82170.7,58549,91976.6,30217.9,12.902
87688.1,61503,93438.2,54724.6,40828,87842.4,20604.1,12.903
68117,49485,90211.5,60880.1,48000,83121.6,24093.4,12.905
80832.2,45577,116230,90266.5,57236,103356,19500.8,12.906
92596.3,61173,99200.5,63759.4,43225,96669.5,23455.9,12.906
52765.2,42045,82245.7,73052.4,64944,73718.3,15776.2,12.906
89638.6,59598,98569.6,76604.5,52599,95445.8,11039.3,12.906
84199,57929,95255.6,63593.2,45316,91968.4,29728,12.908
85153,62209,89707,65978.5,50722,85248.3,25001.5,12.909
90207.4,64720,91344.7,51474.7,38812,86917.6,19731.9,12.909
146571,92809,103500,79112.6,54308,95468.9,26415.3,12.91
86575,62600,90635.4,49605.5,38065,85405.1,10533.5,12.91
111447,73152,99843.7,98230.5,67328,95616,23087.4,12.91
84921.1,50456,110302,57570.1,38113,98992.9,26063.4,12.911
123864,80596,100719,79655,52744,98973.7,22180.1,12.911
108628,73180,97281.2,137534,93221,96688.5,27941.6,12.913
61642.1,43635,92581.1,81052.9,55931,94972.1,17539.1,12.914
70315.2,49553,92994.9,52688.4,37881,91153.5,29750,12.914
67704.5,44348,100051,52701.5,34949,98825.3,24152.1,12.915
86658.5,60215,94316.2,68494.9,45631,98373.5,11884.6,12.916
81054.7,51464,103218,66088.9,42209,102613,16176.4,12.916
124906,76916,106426,94239.5,60232,102538,29181.5,12.917
71585.3,45484,103144,68301,48769,91783.2,28173.4,12.918
129658,92079,92282.6,84747.2,61202,90748.5,20094.9,12.92
83342.9,55337,98703.6,83106.4,57069,95436.4,28236.9,12.922
68652.7,47488,94744.5,69961.2,50668,90490.6,26274.5,12.923
76756.3,52314,96155.9,53909.7,38531,91693.1,19990,12.923
84703.7,59168,93820,58102.8,44284,85986.5,29277.4,12.923
70665.1,46678,99214,67409.5,46398,95214.3,28382.5,12.923
83616.5,59097,92727,64086.5,46932,89490.6,17085.1,12.924
85361.8,58356,95864.5,87460.3,63292,90561.1,22809.3,12.926
71097.8,43413,107329,58769.4,39185,98290.4,20657.9,12.926
78907,50676,102045,67361.9,45280,97496.3,26352.5,12.927
100135,75221,87242,63704.2,49561,84238,29010.4,12.928
74155,53181,91382.6,58847.3,42768,90175.4,27471.7,12.928
90767.5,66268,89764.9,68425.9,53669,83555.9,30196.5,12.929
88634.9,53257,109071,67268.1,44729,98559.8,25234,12.93
76852.1,47400,106257,88887.2,59852,97328.6,20953.9,12.93
67887.4,45777,97190,64143.8,44461,94548.6,21485.2,12.931
79516.1,52842,98617.9,65591.4,45319,94852,27067.3,12.932
71038.8,46263,100633,64562.6,45343,93314.9,24477.1,12.932
126774,71941,115487,130299,85753,99579.8,12536.6,12.933
67183.2,45465,96841.9,69607.9,47716,95603.6,30123.3,12.933
92283.8,71072,85095.6,113969,93660,79746.4,29409.9,12.933
69721.2,43048,106143,57815.1,38037,99612.8,27556.5,12.934
98970.5,76128,85200.3,87354,68444,83642.6,15745.1,12.935
77941.4,53841,94871.4,64090,47677,88097,26832.7,12.935
73630.8,48490,99514.7,84607.1,56115,98811.6,27423.4,12.935
63774,42918,97383.2,58646.6,43582,88189.2,14671.5,12.937
65898,45281,95375.4,56890.5,40449,92174.7,27945.7,12.939
54489.6,40883,87347.6,74435.8,61391,79461.6,10225.1,12.939
74462.4,46910,104028,47179.4,31367,98573.4,21388.6,12.941
94619.5,63053,98345.6,89378.5,61625,95050.8,18065.6,12.942
105604,73184,94567.9,96507.5,64968,97351.3,21461.1,12.943
108678,74533,95558.9,90817.8,65701,90589.7,13208.7,12.944
74707.9,51197,95631.7,101812,70493,94652.9,18031.8,12.944
45060.5,32532,90774.7,80115.2,55688,94283,24414.3,12.944
72159.1,47044,100523,60900.8,42684,93505.6,27058.3,12.945
97356.2,61989,102927,65418.9,43773,97943.8,15623,12.946
74056.3,53008,91558.9,47080.8,35936,85860.6,10574.2,12.947
62535.6,44849,91380.7,55814.1,44573,82063.9,23930.6,12.947
72252.7,44768,105771,61267.2,39932,100551,21712.9,12.948
98751.6,67684,95617.6,87329.9,65128,87876.9,18912.9,12.949
67964.4,47316,94135.5,53666.8,38304,91820.9,25641.1,12.952
73345.7,48453,99205.1,66622.3,45089,96834.2,18027.6,12.953
74400.5,56140,86852.7,55850,45749,80005.8,22738.9,12.954
140880,102593,89993.3,79360.4,56981,91275.3,26257.9,12.957
82751.8,64032,84695.5,50423.1,39996,82621.5,19865.8,12.958
61238.9,38716,103661,64351.5,42373,99528.9,26380.8,12.96
101123,72725,91127.1,69208.4,51565,87959.7,20943.6,12.961
115281,80988,93286.4,82615.8,59365,91203.7,17889.6,12.964
113452,83301,89256.8,59829.2,45657,85878.8,27037.7,12.965
113958,79636,93781.1,79196.1,57100,90896.6,24941.4,12.969
70128.7,47320,97125,89118.3,56572,103239,23829.2,12.969
76346.6,54505,91798.1,54080.1,41716,84960.1,11527.8,12.969
109880,64191,112182,62899.7,40722,101228,21724,12.971
85099.7,57829,96441.1,70893.4,50757,91535.5,19691.2,12.972
70876.8,49424,93982.3,51820.4,37860,89701.5,19524.9,12.973
111795,64972,112766,118383,82684,93831.6,18794.2,12.973
70179.8,42842,107355,51333.9,35875,93776.2,28292.1,12.973
80610.5,58712,89979.7,150728,111621,88496.7,13111.4,12.974
91103,56889,104950,59834,39236,99941,21292,12.974
97474.3,74011,86312.5,49782.1,39094,83453.2,23718.8,12.975
93169.4,58764,103906,67260.5,43720,100823,30133.7,12.975
106321,77857,89495.5,68750.9,50909,88504.2,25692.2,12.977
79075.4,52763,98218.2,81920.2,58326,92046.9,21414.8,12.979
68929.9,48572,93004,80766.6,60181,87953.3,20735.2,12.98
79388.6,51839,100365,62857.6,44034,93551.3,26651.2,12.98
60211.4,47318,83393.6,110277,88730,81450.8,10427.3,12.981
91899.4,68941,87360.5,77249.6,59824,84625.4,29284.3,12.981
103706,70753,96059.1,92088.1,62401,96714.6,20408.8,12.982
78805.4,58561,88191.7,48415.2,38377,82678.2,13077.6,12.984
68091.1,45759,97520,63769.1,46850,89203.3,14686.7,12.984
86141.5,57469,98233.3,60054.1,41529,94770.1,23764.3,12.985
72419,56105,84592.4,88550.5,69465,83542,19785.1,12.985
75291.8,52749,93543.5,68918.6,49296,91623,26656.8,12.987
59476.3,40375,96540.9,60194.2,41515,95023.2,11276,12.988
92368.8,53040,114130,59481.4,37716,103356,26518.1,12.989
88526.9,67940,85394.4,48975.5,38412,83558.8,13691,12.992
80770.3,55661,95100,51858.3,35600,95465.9,27286.7,12.993
116109,84820,89711.1,73625.8,53824,89646.6,29355.4,12.993
76244.4,55871,89433.8,42052.7,32306,85308.2,26766.5,12.994
87692.4,57568,99829.9,83080.8,59080,92159.5,29274.6,12.995
80110.1,57784,90857.2,58754.9,46117,83495.5,16671.8,12.995
117567,82041,93914.6,60682.1,43373,91689.7,16973.3,12.996
81509,59104,90379.3,58356.1,43320,88283.1,19600.1,12.996
74219,48228,100855,65550.7,44260,97061.2,20476.4,12.999
77759.3,57829,88122.4,54937.8,41965,85795.4,19736.8,13.003
85457.5,54876,102058,90410.7,61957,95633.4,28587.4,13.003
90049,53188,110955,84980.4,54972,101311,25247.8,13.007
96622.6,67351,94018.7,52628.4,40127,85953.4,28951.7,13.008
140977,85289,108326,94922.6,60957,102053,18478.9,13.008
63852.5,40764,102655,55315.2,35585,101873,23622.8,13.009
94063,71328,86424.8,64207.3,51832,81183.2,29952.2,13.01
76428,50348,99483.3,57843.4,40641,93275.9,28207.9,13.01
83299.7,54501,100166,48582.2,32557,97794.1,22545.1,13.012
90048.2,61769,95539.9,68593.6,47341,94956.8,22195.9,13.014
78672.2,55023,93703.8,56795.3,40594,91691.8,24990.4,13.015
89401,63893,91699.9,57573.6,44929,83980.1,17734.4,13.015
103765,77660,87565.5,72478.3,57953,81961.9,21002.9,13.016
76783,42712,117813,64370.1,41361,101994,14592.1,13.017
82959.8,60263,90218.8,69952.2,55716,82281.4,17512.9,13.019
70891.9,48500,95793.3,60312.9,45492,86887.1,18538.9,13.02
69899.8,50965,89884.3,58605.8,44969,85409.8,29596.2,13.021
81349.9,58444,91221.5,65507.9,51676,83077.8,17046.4,13.023
154882,109909,92352.3,73051.7,51405,93133.3,30318.6,13.023
110178,76788,94033.3,61124.3,44996,89026.7,17198.2,13.025
88333.2,64536,89701.9,56061.8,42101,87267.9,11716.9,13.028
75795.1,51764,95960.7,50808.1,36900,90237.5,23399.3,13.028
108047,77724,91103.9,89347.4,69653,84066.3,25663.2,13.029
88531.2,68817,84310.3,110104,91985,78445.1,30673.3,13.03
83565.4,56367,97158.6,73996.3,52962,91564.2,27229.5,13.031
114414,85829,87362.3,64093.4,49361,85096,28833.7,13.036
101433,71385,93121.9,69460.9,51828,87832.7,29827.3,13.037
85600.1,53157,105534,113371,76593,97004.8,21366.5,13.039
99613.4,64401,101369,67139.1,44345,99222.6,14661.1,13.039
57954.2,41332,91892.2,70837.5,53020,87559.5,22790.7,13.039
90808.6,57912,102763,64655.8,45212,93720.3,10936.5,13.04
78087.6,55329,92493.1,67927.7,52381,84987.2,30305.5,13.042
112959,78111,94773.6,84743.7,62914,88275.5,23255.1,13.043
96778.1,61608,102948,134164,92789,94758.5,27431.6,13.044
42585.8,34240,81510.1,83363.7,69752,78325,13272.8,13.044
91596.2,66983,89617.5,63925.1,47563,88080.9,18210.5,13.045
119749,81732,96019.5,81218.5,53772,98987.2,17184.4,13.045
166293,102132,106707,128941,82556,102358,22841.1,13.047
58797.4,40131,96019.1,61339.6,46111,87179.9,12055,13.047
68662.1,44256,101677,79548,57624,90470.3,20847.7,13.047
79791.1,60269,86764.2,57377.6,47517,79135.9,19123.3,13.049
72098.6,50228,94072.2,49663.4,36032,90329.2,24558.5,13.05
99348.5,76987,84571.5,57570.8,44950,83936.9,29063.5,13.052
126440,94738,87466.1,81458,61170,87272,25927.4,13.053
68404.3,44173,101486,58006.9,40441,94002.2,12734.6,13.054
68873.8,48719,92647.9,74858.8,55378,88590.2,28693,13.057
68204.9,44061,101447,63416.5,42153,98594.8,14463.1,13.058
66162.2,44391,97677.7,69398.8,49399,92069.1,30313.8,13.058
73676.2,47720,101183,66821.7,44245,98976.7,26952.1,13.059
74187.4,44722,108715,75735.1,52558,94436.1,30395.2,13.059
76392,59577,84032.9,61119.5,51273,78121.6,13239,13.06
112717,71538,103260,86873.8,58574,97199.4,12512.5,13.061
73614.2,47797,100935,48484.2,32465,97873.5,13983.5,13.061
64473.1,43594,96924.1,68439,49351,90884.1,26841,13.063
66552.5,48086,90703.8,57594.3,46154,81780.6,17977.3,13.063
97873.9,69952,91695.2,57233.4,43624,85981.3,22607.2,13.063
73878.5,44133,109707,55880.3,37517,97613.7,27284.7,13.064
107087,68842,101944,72127.1,48323,97819.3,29790.1,13.067
87224.4,52585,108707,66834.8,42916,102062,27230.8,13.067
76971.6,50704,99487.4,56830.5,39040,95400.7,21848.8,13.067
60189.1,42059,93786.2,65380.3,50214,85330,21284.4,13.068
114476,63369,118390,79986.2,53828,97383.8,17127.9,13.075
136760,97656,91778.6,73853.5,53185,91004.2,26526.4,13.075
92553.1,55862,108581,80082.8,54586,96147.5,15377.3,13.076
89519.8,58150,100890,86134.8,61314,92065.9,22840.4,13.076
50351.8,39516,83506.8,83169.8,65304,83465.3,12179.9,13.076
76034.2,50036,99587.8,70337.9,53148,86732.6,15427.7,13.078
69641.3,44467,102638,68195.5,44495,100444,23622.2,13.079
131235,93101,92379.5,68646,49472,90936,26272.4,13.08
87971.8,61849,93216,106519,77988,89512,9996.72,13.082
130495,91697,93265,89666.2,65869,89212.9,30146.8,13.082
70354.1,43996,104799,76811.5,51445,97850.5,20153.5,13.083
91622.9,60700,98922.5,70141.3,49416,93022.1,27846.3,13.083
138977,87093,104578,86948.3,56905,100136,20527.5,13.085
66405.6,44979,96755.3,63085.3,47499,87041,15160,13.086
92543.8,63273,95853.7,60958.1,46388,86120.3,24299,13.087
73489,48108,100112,47875,32540,96420.8,20123.2,13.087
83853.4,54507,100820,67929.1,47398,93923.9,27652.4,13.087
81558.7,56179,95142.9,62264.9,45663,89363.2,20179.1,13.088
87089.8,60992,93578.1,90081.6,70444,83805.4,23195.7,13.09
69008.4,48181,93865.5,56079.1,39629,92740.1,30126.8,13.092
78388.6,48921,105012,62452.6,40388,101339,19137.2,13.093
79381.4,50020,104005,61169.2,40572,98806.7,14483.8,13.093
101429,69081,96223.6,76975,55524,90855,29908.7,13.095
58192.6,39980,95390.4,79221.7,57061,90988.1,25714.2,13.095
88917.1,69235,84166.6,66983.1,53263,82417.6,30803.7,13.096
77666.4,60558,84050.8,42124.5,35843,77021.2,14636.3,13.097
119224,68522,114029,81308.2,51626,103216,20450.9,13.097
83706.5,60717,90350.1,83074.6,60285,90310.7,23496.6,13.098
155572,107273,95043.1,93756.5,60372,101776,30296.5,13.099
101713,74169,89873.9,81197.8,56297,94523.3,22823.1,13.1
55233.4,36297,99726.5,84309.7,61844,89342.9,15003.4,13.104
80992.8,47979,110631,73422.2,48150,99933.5,29652.8,13.106
84785,54038,102825,61154.7,41554,96448.8,25005.6,13.107
75036.2,50106,98143.4,74667.7,49047,99770,28762,13.107
101368,66357,100114,95851.4,63617,98742.7,24533.6,13.107
76808.2,52538,95810.6,66014.4,43635,99147.9,27462.7,13.108
89421.8,67409,86937.2,46377,37437,81186,23624.2,13.108
54741.6,40417,88763.3,110760,77397,93786.3,10946.2,13.109
75561.8,51988,95253.2,45947.1,32552,92504,22356.7,13.109
87868.1,65845,87455.7,54594.2,42405,84374.1,20709,13.109
64851.8,44418,95684.9,77140.6,55870,90486.6,30402.8,13.11
87156,53259,107247,75994.5,48950,101744,14893.7,13.111
104961,76784,89585.3,68203,53416,83678.2,27159.8,13.111
103722,77364,87864,63725.6,51224,81530.6,23811.9,13.112
92130.5,65280,92491.8,59916.1,44584,88073.4,14001.5,13.114
70390.8,49312,93549.9,65479.6,50408,85130.8,26692.7,13.115
114000,83105,89899.4,85833.9,67165,83752.1,19061.9,13.116
100970,65512,101007,91358.1,63125,94847.4,27782.8,13.117
84056.4,53596,102782,51447.1,35669,94525.7,18128.4,13.118
73427.8,47312,101711,71735.9,52696,89215.1,28016.8,13.119
120404,77836,101377,109241,74392,96236.8,27304,13.119
80257,55717,94400.6,87248.4,68061,84011.6,18320.2,13.119
60667.9,41959,94757.6,73985.2,51967,93303.4,22071,13.119
77732.6,56745,89775.1,54852.2,41156,87345.6,27215.7,13.12
87415.9,55954,102386,108103,70182,100947,21185.1,13.121
70513.9,45553,101447,61746.7,40221,100610,13130,13.121
100620,69152,95358.5,63273.7,48100,86210.1,17490.8,13.124
94522.3,71700,86396.3,72075.3,57672,81903.3,28016.1,13.125
72215.3,48997,96591.6,50343.1,35081,94047.6,13211.4,13.125
66556.1,43148,101090,73112.4,50245,95362.6,12560.1,13.126
69536.2,47680,95577.2,78514.4,58012,88697.5,28267.9,13.127
78415.2,49461,103900,102689,67581,99581.2,18676.2,13.127
80162.6,53279,98604.3,52905.8,38786,89393.9,29972.2,13.127
73381,53097,90571.9,58699,42429,90666.7,17356.9,13.128
68890.3,41782,108056,56593.1,37578,98698.3,25460.3,13.129
79467.8,51474,101177,59472.5,40890,95318.9,21071.2,13.131
71812.1,44836,104966,47512.7,30520,102025,17708.2,13.132
87389.3,55734,102759,64119.6,44014,95472.9,27437.8,13.132
72673.9,45316,105101,52941.6,35404,97999.7,26774.1,13.132
54313.2,36901,96460,69899.1,52573,87134.2,22649.9,13.133
92815.9,65051,93507.9,107521,78230,90074.4,10819.2,13.137
71293.7,50601,92336.2,58165.6,42532,89625.3,21253.4,13.138
108263,75158,94402.6,48672.6,35198,90624.7,25870.2,13.139
87155.3,60890,93805.4,60844.9,45411,87809.8,25641.8,13.139
88436.9,50152,115565,69556.1,44459,102531,11943.9,13.139
143758,96713,97415.3,130135,93300,91410,22163.5,13.14
88067.5,57848,99771.7,80114.5,53649,97865.5,29086.3,13.14
64920.2,42245,100713,74605.6,54341,89975.3,20301.2,13.141
55796.4,35388,103331,75271.4,51224,96302.2,24872.4,13.141
91440,60257,99450.9,107397,70617,99669.7,21430,13.142
115582,78141,96937,53485.4,38285,91555.9,30184.7,13.145
111340,73856,98797.4,68118.9,48912,91270.8,27273.6,13.145
137147,96867,92787.7,107205,73747,95268.4,13087.9,13.149
73512,50396,95596.5,65224.3,42737,100020,13010,13.153
92502.7,66092,91724.5,75843.4,58453,85033.7,28777.8,13.154
93577,64706,94777.3,91566.5,66138,90733,27131.5,13.158
94718.2,63603,97596.8,97072.6,67023,94919,29569.3,13.16
83390.4,55137,99118.1,60900.8,41665,95792.5,19640.8,13.162
63919.4,43313,96715.2,60656.5,41321,96202.5,24528.1,13.162
61362.7,42557,94496,99205.4,66941,97123.2,16708.3,13.163
97722.7,70766,90500.5,63595.9,49539,84132.1,29187.7,13.164
119066,76110,102524,156891,106503,96541.9,20642,13.164
66138.5,43882,98775.2,57005.7,37863,98669.6,13129.3,13.165
66742.6,46689,93684.6,64773.1,49749,85327.7,19014.3,13.166
88073.3,58862,98059.4,52275.1,37475,91418.3,23165.4,13.167
81609.1,59842,89374.3,64853.1,48078,88402.5,22171.1,13.168
69932.9,46765,98003.2,85687.6,57408,97819.6,29791.4,13.168
89709.1,56643,103794,63591.1,42075,99049.5,21456.2,13.168
126566,84178,98536.7,139423,88954,102718,23024.6,13.168
70546.3,44870,103038,61016.7,41642,96027.8,20431.6,13.169
53452.1,33084,105883,72869.5,47841,99821.9,26056.5,13.17
79641.4,51329,101685,112575,81013,91068.2,14841.2,13.17
112871,82495,89667.3,111672,76274,95950.9,13953.9,13.171
65189.5,40433,105663,79078.8,55161,93952.4,29988.8,13.171
73103,50727,94444.4,71296.3,53647,87096.7,24786.2,13.171
97118.6,64950,97994.9,51921.1,34990,97247.9,28083,13.171
48741.1,30325,105335,105286,68345,100959,11278.7,13.173
71255.5,46491,100445,50396.2,32614,101268,25832.9,13.174
64206,43125,97572.3,62635.4,44577,92085.1,19992.8,13.175
82055.5,56483,95207.2,91047.6,65927,90507.6,29319.5,13.175
159821,104744,99996.6,106575,78865,88562.4,29464.4,13.176
65470.3,41521,103337,69321.5,46933,96798.8,15033.7,13.176
110782,70630,102792,92992,61482,99123.7,25469.3,13.177
68291.3,42748,104696,69051.8,45624,99188.5,16503.4,13.18
83790.7,58908,93218.4,46345.2,32428,93662.3,22257.3,13.182
70230.2,47869,96150.1,48572.6,34416,92493.3,23401.3,13.182
84893,56377,98684.8,77747.1,54893,92821.2,21486.6,13.183
