"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
56558.9,36502,101546,47749.6,34902,89660.1,4356.08,8917.5,0.634
77482,52494,96732.2,69828.5,49299,92827.1,19031.2,81700.5,0.634
112415,73176,100678,53987.2,41000,86295.3,17197.9,26802.8,0.642
100670,66921,98586.5,57981.6,45897,82791.5,17390.3,26751.8,0.646
86290.4,59222,95490.3,56480.8,44778,82663.9,11923.1,26402.2,0.648
113384,74326,99975.2,75252.9,57038,86464.7,20202.1,66738,0.648
136177,86449,103234,72626,53077,89673.9,36138.6,72804.8,0.649
94487.4,58106,106569,72847.7,55338,86272.5,16202.4,50377.5,0.653
91781.1,54766,109830,59053.9,43498,88973.2,10412.2,27251.2,0.653
62282.7,43042,94832,41885.3,32734,83857.6,18064.9,27213.8,0.656
70960.9,48737,95420.1,37857.6,29665,83635.2,6568.8,14741.2,0.657
124872,78166,104695,95459.8,70462,88786.2,35744.9,106237,0.658
80615.5,52601,100439,52470.2,40953,83966.6,15459.1,51543,0.66
100594,61262,107612,73423,52759,91204.3,16848.4,16509.8,0.66
85270.5,57071,97918.1,60237.1,44235,89243.8,18555.2,49047.8,0.66
80547.3,56541,93361.4,44895.6,36093,81519.4,14677.8,26225.2,0.66
65908.5,43934,98315.2,50517.2,41546,79687.5,9345.24,20694,0.66
100023,67231,97501,46779.9,36802,83304.4,20158.6,45278.2,0.665
86411.9,56251,100675,55960.6,43814,83704.6,13277,51112.5,0.666
103457,64680,104826,56812.6,43964,84689.1,16671.6,35570.2,0.667
100328,65268,100740,70718,55368,83704.9,29569.1,96184.5,0.669
79800.8,53002,98672.3,60649.2,44174,89978.4,20310.2,51101.2,0.67
117680,75037,102779,66993.6,50729,86548,15754.2,28147.5,0.671
104043,67854,100489,53150.2,40707,85568.8,9303.08,27623.2,0.673
84334.9,57114,96770.9,39174.8,31438,81664.2,5675.28,9925.5,0.674
78209.3,48948,104714,61767.8,46172,87672.5,16326.8,52771.5,0.675
108194,66951,105908,74448.4,55307,88217.6,18506.2,57924.8,0.677
82753.3,55853,97099.9,44078.3,35181,82110.1,8137.56,19252.5,0.679
55092.6,36134,99921.1,43806.3,34598,82978.5,10164.6,12175.5,0.69
114748,74393,101086,70129.1,50777,90513,3000.16,12237.8,0.691
81889.6,53403,100495,48624.1,37499,84979,20740,68103.8,0.697
64817.3,40310,105380,51982.6,37946,89778.4,38820.5,103607,0.699
73762,48932,98791.5,46027.2,37180,81130.6,13147.8,56021.2,0.701
99118.2,61338,105902,60133.1,46126,85437.3,11786.4,9817.5,0.705
90075.5,54896,107534,67326.1,49744,88699.8,22593,111805,0.71
107665,63779,110631,85822.1,64135,87696.9,20809.4,33263.2,0.716
80234.8,48941,107441,66406.8,46973,92649.7,22346.2,74157.8,0.717
68947.1,44559,101405,57454.6,44207,85175.2,11177.2,25384.5,0.722
93649.8,57657,106447,70592.8,53433,86582.7,29365.8,18397.5,0.723
110893,70929,102462,64309.6,49333,85431.6,26012.7,64217.2,0.733
95384.5,63954,97744,81617.7,62274,85892.9,672.52,999,0.737
119770,79927,98205,57664.7,45363,83308.3,25115.1,18096,0.739
78032.6,51899,98536.5,44412.2,34687,83910.3,13933.2,27541.5,0.744
92109.7,59267,101853,51422.3,39371,85596.3,23774.8,60275.2,0.745
118794,75963,102488,62468.2,47691,85842.5,17758.9,83447.2,0.746
71125.2,45010,103561,63922.7,49934,83895.5,17998.9,86485.5,0.748
75373.4,45443,108700,58956.7,43707,88402,23001,52044.8,0.749
118266,76138,101798,72121.5,52970,89230.8,23061.5,86485.5,0.749
114962,70632,106668,49774.6,37180,87736.2,17091.1,22734,0.75
83711.2,58434,93885.3,42157.3,34886,79195.7,6306.32,13736.2,0.751
67934.6,45448,97961.7,55996,42684,85974.9,17069.4,50541,0.753
81704.8,57123,93738.2,39649.4,30687,84676.4,6900.64,8152.5,0.754
111881,71935,101929,57016,41826,89336.7,14414,48637.5,0.756
109793,70495,102070,74829.9,54994,89174.3,25366,56382,0.756
138003,83125,108802,91343.7,65057,92016.3,31192.3,97591.5,0.757
95679.6,60315,103962,58266.5,44351,86098.4,12465.8,42605.2,0.762
71276.4,47711,97905.6,58373.9,44571,85831.4,24199.2,79185.8,0.763
117970,75314,102654,49037.5,35902,89513.8,20834.5,57126.8,0.765
84052.8,55314,99585.7,47708.1,36750,85077.5,9181.36,29478.8,0.766
68088.4,46647,95659.8,44198,35435,81742.8,5374.04,9024.75,0.766
84201,58197,94819.2,48879.1,39541,81013.1,4706.96,7857.75,0.766
95701.3,61776,101526,65216.1,48500,88123.7,29703.8,142624,0.766
97659.9,60720,105406,64101.6,49120,85524.4,26212,61642.5,0.767
76511.7,52743,95069.9,32999.7,26395,81934.8,8105.6,28210.5,0.77
75029.9,43718,112475,56126.5,41162,89361.7,16777,32945.2,0.77
92665.8,59416,102211,54349.7,41196,86461.3,18001.6,45486,0.772
115971,71478,106330,58435.1,42270,90598.6,22799.7,51540,0.773
86312.1,58794,96209.6,42673.4,33994,82268.8,10978.6,36750,0.774
91481,55838,107370,61769.2,44759,90442.2,18440.2,54904.5,0.777
109798,63602,113137,73007.5,52490,91153,15827.7,9855,0.778
141247,92846,99699.9,79402.9,61850,84135,12535.1,9493.5,0.779
64117.3,39058,107583,46257.7,35366,85719.1,7810.48,4194,0.782
74553.8,52859,92433.7,42555.8,33718,82713.5,9506.4,19254,0.785
117390,80122,96019.1,55331.6,43091,84152.4,47559.2,69677.2,0.787
87405.7,58002,98759.1,47623.8,37006,84339.7,17841.8,9189.75,0.787
77269.4,53366,94890.5,53199.1,41618,83772.8,14053.6,56277,0.794
114645,73202,102639,48044.7,35878,87760.2,23352.6,59847.8,0.795
97344.3,60677,105140,72518.6,54885,86591.6,24352.2,103922,0.812
87109.4,54620,104518,65094.4,49932,85436.7,12770.4,44734.5,0.825
86894.2,56142,101434,66894.3,52890,82888.8,14326.2,29090.2,0.828
99860.3,60930,107409,80497,58818,89691.2,27060.6,88867.5,0.829
128111,78925,106378,77322.1,56233,90114,39194.5,71198.2,0.833
122382,70430,113878,62242.4,45171,90304,16522,35372.2,0.835
90993.1,66728,89367.6,48549.3,39720,80103.9,16159.5,55454.2,0.837
100742,69431,95090.4,60681.8,47079,84471.7,24620.1,69709.5,0.837
141067,86549,106818,69128.8,49989,90628.4,16395.5,4880.25,0.843
80228.6,51778,101546,44873.2,33830,86929.1,19307.9,63993,0.844
74406.8,49746,98024.5,66453.7,53250,81786.1,13862.5,32097.8,0.844
71947.3,43274,108960,43680.5,32627,87738.5,9598.88,19732.5,0.844
58346.3,40135,95273.1,44225.2,36027,80449.1,6426.68,15867,0.844
79958.3,50069,104659,41628.9,32257,84576.8,19455.5,39993,0.845
92600.7,62179,97600.2,47610.2,38191,81699.4,1513.68,1179,0.847
96015.1,61650,102067,64599.3,47386,89342.4,29452.8,74354.2,0.848
88409.5,52199,110998,60388.8,45315,87336.2,11511.7,20921.2,0.85
79343.9,50810,102340,48054.9,37678,83585.3,25047.8,66210.8,0.852
88679.8,56317,103197,70118.2,51277,89616.5,23264.8,47708.2,0.856
101160,64954,102067,60424.8,45527,86981.3,18512.3,32238,0.856
81810.2,56633,94671.2,42973.3,35529,79267.6,9651.24,35796.8,0.858
95030.5,56418,110389,90067.4,64650,91301.7,4416.6,7752.75,0.859
102505,66877,100449,76789,56745,88685.2,16045.3,51677.2,0.859
77779,54803,93011.8,37021.9,30767,78859.5,5357.04,5572.5,0.86
96578,64110,98726.2,59013.1,45418,85153.1,12616,22664.2,0.862
70732.1,51138,90646.8,56542,44614,83057.7,15254.4,33844.5,0.864
71845,51003,92316.8,44435.3,36310,80201.3,9295.6,36640.5,0.864
69779.1,50854,89925,44033.4,35526,81229.9,21780.4,57099.8,0.865
103117,66116,102212,56190.4,42820,85999.5,16719.2,26331,0.869
105606,66315,104365,77892,59078,86406.6,19703.7,55253.2,0.869
110812,77162,94115.9,56921.4,45619,81773,21897.4,42417,0.873
77598.6,51290,99151.9,37837.2,29447,84209,8865.84,37564.5,0.875
140934,89706,102961,63612.6,45779,91066.2,337.96,645,0.875
134546,86222,102266,66007.6,50750,85238.9,21163,43194.8,0.876
75087,53226,92452.9,38721.9,31571,80380.1,12318.2,50079,0.881
105692,66172,104676,48754,36380,87826.8,15173.5,30087.8,0.882
128615,77904,108196,83643.4,62400,87847,24092.4,21472.5,0.882
90527.4,56183,105598,53681.2,40879,86060.2,9209.24,3979.5,0.884
92920,59673,102050,59007.7,44041,87807.4,19311.3,58711.5,0.885
122963,78254,102979,62998.6,47194,87483.1,18273,62160,0.885
87564.5,55750,102935,56009.6,41222,89045.7,8915.48,11358.8,0.886
105889,66108,104972,63887.4,48840,85727.3,12512.7,29607,0.886
57907.4,42149,90038.1,48000.5,38197,82356.3,7561.6,15564,0.89
112431,75233,97939.3,71124.6,53989,86336.5,29172,95247.8,0.891
91456.2,63923,93764,47531.3,35999,86530.5,9065.76,30124.5,0.891
93908.3,61910,99408.4,54143.6,41558,85383.3,19004.6,40804.5,0.893
83597.7,54451,100616,57854.4,40943,92605.5,16730,21438.8,0.894
97408.8,54798,116497,60095,45139,87250.2,15287.8,37456.5,0.894
64943.8,46279,91967.3,35159.4,27403,84085.9,14301.8,44386.5,0.894
107042,71264,98438.6,40979.5,31712,84688.2,16681.1,35500.5,0.894
104220,71936,94947.9,66786.9,53312,82100.6,10001.4,10710.8,0.895
84315.7,56184,98350.3,63471.9,49752,83608.6,14813.8,52903.5,0.895
90499.5,62340,95139.2,61756.9,46404,87218.8,28092.2,70871.2,0.896
80949.1,53429,99292.1,50539.6,40201,82390.1,16648.4,58169.2,0.897
120311,73570,107173,69699.3,49982,91389.2,6602.8,8868.75,0.898
87720.7,50627,113553,58070,42531,89480,16679,45227.2,0.899
85473.8,54511,102761,59941.3,45787,85795.4,10997,30900,0.899
100385,60681,108417,85142.8,61549,90658.2,34939.1,122831,0.9
71450.7,47327,98941.2,60970.2,47391,84314.3,15481.6,44967.8,0.901
96488.1,56618,111686,71716.9,53694,87533.8,20578.8,47608.5,0.902
100669,65720,100388,66089.2,49996,86631.4,12577.3,33423.8,0.905
124858,75633,108190,75058.4,54837,89702.7,22161.2,70071,0.907
87052.3,58178,98062.2,54234.1,42094,84436.9,12240.7,40284,0.907
98242.1,63460,101456,58407.9,44160,86680.7,13716.3,32338.5,0.911
84822.2,50383,110333,68604.5,48882,91978,9577.8,8328.75,0.912
92126.4,57284,105398,50117.4,36420,90183.7,20949.4,58752,0.912
81290.1,55224,96469.4,60321.4,47048,84025.4,25069.6,107630,0.912
130195,76935,110905,76561.9,55575,90284.5,43337.8,124145,0.913
93574.7,62926,97456,57316.5,46167,81363.2,1118.6,4434.75,0.913
79697.3,55539,94042.8,45512.4,37215,80147.8,10813.4,36381,0.915
71408.5,47087,99386.8,53817.2,40450,87193.2,13381.7,24877.5,0.917
91574,61989,96813.9,38550.6,30317,83334.4,11335.6,31585.5,0.917
93462.5,64629,94774.2,52369.5,41007,83695.2,33495.4,53530.5,0.919
97389.6,62338,102386,45623.9,35630,83918.3,18819.7,23430,0.919
112805,69293,106688,71846.1,53641,87778.1,18637.4,23235,0.92
134606,88128,100099,68709.2,51172,87996,40638.2,91915.5,0.92
110803,68943,105328,76228,56923,87762,26415.3,55047.8,0.921
110692,64738,112056,59412.3,45854,84913.9,16485.9,40873.5,0.922
79924.2,55522,94339.4,48859.4,38474,83226.2,20574.1,29877,0.924
87278,56005,102131,50634.8,38577,86020.3,6343.04,12183.8,0.924
83003.1,53410,101848,60960.6,46410,86083.1,15187.1,55074,0.924
84590.3,58470,94812.9,38918.4,30422,83839.3,9392.84,23318.2,0.925
139392,92300,98972.9,62028.9,47516,85552.8,31175.3,53316,0.926
97953.8,62087,103395,72791.3,52959,90078.2,32526.4,96300.8,0.927
96508.6,65560,96473.2,44311.5,34808,83429.1,6546.36,12363,0.927
119390,76698,102015,94875,75134,82755.2,20616.2,67114.5,0.928
91702.3,58774,102253,56516.2,42918,86300.5,15925.6,43699.5,0.928
115212,70225,107519,61997,45321,89650.1,8251.8,16517.2,0.929
