"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
75563.7,48799,101480,45517.8,34495,86478,9390.8,72,0.458
85244.4,59102,94524.4,53153.6,41795,83346.6,8618.32,27,0.459
95140.2,59724,104399,55471.7,42204,86138.6,5087.08,84,0.46
131168,79099,108677,66661.8,48390,90282,8841.36,383.25,0.46
141155,87466,105764,78909.2,58478,88433.2,12677.2,26.25,0.461
71407.9,51338,91156.4,34833.7,28906,78975.3,14350.7,106.5,0.463
79354.4,54384,95626.9,50219.4,40440,81384.2,17533.8,2085.75,0.463
111394,70899,102967,72218.7,55367,85482.8,10999.7,297,0.463
80704.8,52694,100373,43072.6,33222,84967.9,5726.96,236.25,0.465
107825,74124,95332.8,57415.8,46380,81129.8,12059.8,1023.75,0.466
108935,77766,91803.4,63839.1,50570,82732,3672,969.75,0.467
83263.5,50838,107336,52255.3,39278,87188.8,11702.8,1589.25,0.467
103465,70821,95743.9,45519.9,37573,79397.2,941.8,739.5,0.468
117814,84258,91635.6,79981.6,62690,83612.6,18761.2,612,0.468
145954,87925,108788,78828.3,57445,89931.1,15176.9,1502.25,0.468
77697.2,52739,96550.2,53640.4,43035,81686.5,6504.88,406.5,0.469
113013,71170,104067,57255.3,43690,85884.3,6910.16,2718.75,0.469
103274,65140,103902,47050.6,35984,85691,10703.2,366,0.469
117299,77761,98858.2,63369.2,47009,88344,10448.2,1394.25,0.47
72057.6,50276,93928.9,33190.8,26728,81382.5,3544.16,3013.5,0.47
91290,59818,100016,64744.2,51223,82835.3,19888,1215,0.47
136638,85307,104970,69017.3,51551,87740.6,11649.8,1860.75,0.471
118421,76706,101177,90336.6,69730,84903.2,5684.12,665.25,0.472
86714.4,59193,96006.6,54025.3,43300,81769.1,13449,126.75,0.473
77316.5,54003,93828.4,43807,35515,80837.2,3457.12,1028.25,0.473
92618.7,62610,96947.1,53235.2,42938,81252.5,9082.08,342,0.474
105089,65231,105580,69647.6,52834,86391.9,15924.2,765,0.475
137073,82355,109079,79878.2,57707,90715.2,27763,4865.25,0.476
91970.2,63717,94595.8,66848.8,53873,81320.9,8442.2,1182.75,0.477
82233.7,58589,91984.3,43583.2,35993,79356.3,9954.52,71.25,0.477
67544.7,45198,97938.1,46734.4,35571,86103.4,6959.8,141.75,0.477
61672,41725,96866.1,39153,30701,83578.2,737.8,757.5,0.478
89439.3,58301,100539,52043.1,41261,82661.5,9668.24,1010.25,0.479
103428,67894,99835.7,55639.6,43282,84247.5,6562.68,754.5,0.48
110882,70831,102593,54188.5,41298,85992,9155.52,821.25,0.481
113565,67081,110950,73633.1,52834,91335.5,12150.9,451.5,0.482
72690.7,43507,109496,65322.8,47751,89652.5,13423.2,590.25,0.484
64835.9,41291,102906,52548.4,39942,86220.2,13333.4,1438.5,0.485
99369.9,62270,104582,43302.4,33774,84025.2,10975.2,301.5,0.489
85852.6,57572,97728.7,42983.5,34768,81021.8,11620.5,1296,0.489
92619.9,65666,92436.6,49206.8,39590,81455.4,10215,350.25,0.489
76814.3,47988,104903,52749.6,42211,81898.1,6324,1479,0.492
