"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
88601.7,63543,91380.7,41058.4,33251,80924,8155.24,5544.75,0.672
108992,75273,94893.5,63225.7,50436,82154.8,20019.9,9006.75,0.673
98173.9,62138,103543,61818.8,46323,87458.9,4444.48,3049.5,0.676
99891.9,65211,100390,64694.5,49771,85186.6,22987.4,32703.8,0.677
102001,65970,101330,51342,38982,86315.5,11950.3,27918,0.678
128722,89437,94322.5,71544.8,55197,84946,16280.6,7243.5,0.679
112396,70458,104544,61873.2,46174,87818.3,19424.2,14639.2,0.683
91222.5,65571,91173.8,48336.4,39467,80264,19731.6,15125.2,0.684
85179.9,58213,95895.3,50524.7,39845,83101.7,8914.8,18004.5,0.685
136400,92286,96863.1,78935.8,59539,86886.5,13124.7,18925.5,0.686
83313.1,59235,92175.4,51511.4,41979,80417.5,9902.84,12781.5,0.686
92580.9,64579,93952.9,53739,43251,81428,11350.6,21329.2,0.687
69616.7,45103,101155,45237.7,34242,86580.7,18027.5,34060.5,0.689
123247,81459,99155.4,56422.3,41919,88210.4,20385.7,32670.8,0.691
67505,48547,91128.3,44465.2,35627,81793.9,8306.2,12942.8,0.693
103178,75471,89595.6,55185.4,45778,79003.7,10485.6,15096.8,0.694
90852.9,61243,97221.5,61090.5,48351,82803.4,18546.3,82172.2,0.696
64005.7,37251,112606,60214,46495,84873.3,18895.8,32182.5,0.696
121416,76303,104283,65347.3,49563,86407.2,19015.5,58427.2,0.7
123360,80130,100893,74414.4,58494,83373.1,19305.2,23174.2,0.7
97476.4,58786,108669,62105.8,45822,88825.5,16940.2,28469.2,0.7
103508,62731,108136,66310.2,49151,88415.4,10568.6,4656,0.701
105019,71305,96522.1,64264.8,50925,82703.1,19989.3,66987,0.701
140374,86487,106369,56916,40383,92366.8,13558.5,9563.25,0.702
120039,73994,106318,68338,48547,92252.8,28764,24638.2,0.703
78463.5,54265,94760.6,51073.4,41364,80919.4,6531.4,8822.25,0.704
119458,79163,98895.1,77426.2,56939,89116.4,14394.9,42520.5,0.704
97841,63587,100840,50659.3,40023,82952.5,11653.8,3917.25,0.706
85235.1,56086,99596.5,57435.5,43678,86178.3,9471.04,19251.8,0.707
124578,78935,103431,82846.4,63019,86155.4,38940.9,44808.8,0.712
108881,74490,95793.3,58737,45475,84648.5,20597.2,52686.8,0.713
84618.2,59317,93489.9,40919.7,33445,80182.8,12363.8,21993.8,0.713
83053.3,50971,106786,63309.4,45222,91748.3,15130,11187,0.714
100029,63865,102646,60252.8,46749,84466.5,15609.4,21252,0.721
100180,65974,99515.1,49551.6,39002,83262.7,21157.5,9381,0.723
