"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
84629.8,61851,89672,38765.5,32703,77685,383.96,178.61,7.254
134504,83522,105539,59429.7,45434,85724,1333.42,140.45,7.262
131856,87763,98462,77460.7,61343,82755.4,734.28,47.7,7.339
84013.4,58458,94185.6,51316.7,39758,84589,580,107.06,7.342
99678.5,72998,89489.2,49288.4,42590,75843.3,977.88,148.4,7.347
96655.7,70528,89814.4,44053.3,35532,81252.9,5850.46,226.84,7.359
102356,73963,90694.1,48011.8,39147,80376.6,1771.32,217.83,7.382
95038,68162,91376.6,52778.3,42998,80442.7,3001.5,224.19,7.398
100459,74121,88823.7,43214.1,37508,75505.9,1260.34,161.12,7.399
70918.3,52650,88275.5,38649.5,32586,77730.6,302.18,99.64,7.401
113296,78755,94279,58490.1,46647,82174.8,301.02,6.36,7.407
122433,85454,93896,56911.3,44711,83418.9,723.84,156.35,7.407
