FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
67262.8,48804,90323.3,43246.5,35664,79469.5,32399.8,25695.8,1.776
85536.2,59692,93910.4,67322.5,51413,85815.8,28115.3,28405.9,1.794
79221.2,50186,103452,85334.2,63031,88725.6,32137.1,32768.9,1.807
77566.6,59544,85372.2,57363.3,48296,77840,45474.7,32926.8,1.815
75050.6,55605,88454.6,55795,44489,82190.7,21652,16241.3,1.828
59166.5,42633,90951.6,53320.5,43796,79788.4,31693.4,31355.1,1.828
83015.5,56584,96149.1,58055.3,46193,82365.6,18345.2,25655.4,1.834
102592,68105,98722.2,65731.4,51172,84182.2,38224,27879.5,1.84
57306.2,41566,90353.2,45808.7,37927,79155.2,22181.4,25116.3,1.856
78889.4,52700,98104.3,63217,47745,86773.3,34411.7,27035.3,1.862
84342.6,58525,94446.4,66454.5,54480,79940.6,29524.4,28530.9,1.865
72887.7,49717,96079.2,69656.8,52205,87444.3,27239.6,27781.7,1.872
66223.5,46817,92701.9,49779.1,40733,80090.4,21669.9,21782.2,1.885
73499.3,51081,94298.3,63108.9,51588,80171.9,24624.8,28664.4,1.886
87746.8,59892,96015.7,74559.4,56848,85954.3,20390.8,18654.8,1.888
74662.2,51745,94561,61345.9,49485,81244.1,9233.04,30207.8,1.889
76670.9,56333,89196.4,48194.5,39533,79894.6,30738.2,29236.8,1.891
59817.4,40581,96601.7,56532,45081,82182.7,28653.8,29514.1,1.897
85111.6,55664,100206,75725.8,56248,88230.1,47696.7,26596.4,1.908
76786.4,50912,98842.6,62748.9,48636,84552.8,27656.3,22061.3,1.91
78119.9,50483,101414,73515,52539,91701,25432.7,26732.7,1.911
90615.2,54632,108701,78826.6,57717,89505.4,40408.3,29750.1,1.916
72830.5,47236,101046,74122.9,54744,88735.2,18200.4,21378.9,1.917
59848.1,43445,90279.8,58317.5,47177,81011.8,27597.1,27033.9,1.92
