"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
158779,114983,90497.9,49982.2,39231,83496.1,34222.6,12145.6,1.165
114806,85710,87783.9,35413.8,29635,78315.6,10569.8,3515,1.167
112214,86402,85114.6,58861.1,41878,92113.3,30087,7815.84,1.168
123714,92800,87368,31444.5,26192,78678.4,23794.5,6018.44,1.169
131024,87621,97999,53658.2,44109,79724,20662.9,5798.8,1.175
122354,91538,87598.3,38624,32842,77073.9,20693.8,7216.2,1.177
104535,81425,84136.4,24727.8,20745,78118.1,15721.1,4622.32,1.177
111711,85722,85405.1,40950.9,33287,80624.8,20411.2,6051.12,1.18
155343,109056,93351.4,47064.7,37180,82959.5,17007,4001.4,1.181
109150,84453,84700.6,37013.9,32073,75631.9,20236.4,5126.2,1.183
159194,112252,92942.2,64182.6,46245,90956.2,33651.3,9171.68,1.198
106544,81463,85713.2,31185.8,26283,77760.9,20970.9,6160.56,1.203
156182,105801,96743.2,50816.9,38477,86554,17335,5782.84,1.21
111360,81523,89521.5,48443,41775,75996.7,14975.7,5193.84,1.217
105195,78381,87956,50258.7,36704,89738.2,30946.3,8614.6,1.217
173420,122755,92585.1,67736.9,49775,89185.4,29651.9,10397.6,1.221
147202,97271,99176.6,54226.5,42531,83557.6,34123.3,9188.4,1.225
99492.2,80916,80581.3,27781.6,22576,80647.4,23736,7534.64,1.228
88311.6,73778,78446,47054.7,34682,88915.8,21054.1,7866,1.229
87415.4,67938,84324.7,57770.8,43798,86443.8,17174.1,4826.76,1.23
104604,79894,85805.6,30670.6,25830,77817.7,18469.2,4892.88,1.23
92181.5,71989,83918.5,37393.5,32281,75915.3,20792.3,6362.72,1.236
148381,105951,91780.9,48224.3,38722,81618.5,26523.4,7752.76,1.237
120795,93725,84464.5,38813.4,31072,81863.9,25607.1,7880.44,1.241
154270,115261,87715.8,59661.9,44432,87999.7,57822.4,17420.7,1.244
133037,97326,89582.7,54401.3,39411,90463.1,26387.9,8028.64,1.245
136848,99065,90531.2,39257.7,31028,82918.4,21948.1,7026.2,1.247
117941,88681,87159.6,32317.7,25332,83608.5,24372,5921.16,1.249
90782,79848,74510.2,64805.5,46956,90448.4,23342.5,5977.4,1.265
140982,100205,92205.2,59561.8,46144,84592.6,19103.7,6230.48,1.265
133905,99881,87860.5,36237,30132,78814.1,21632.4,6256.32,1.266
121630,81883,97347.6,37184.1,30694,79393.2,20834.7,6515.48,1.269
116267,94564,80577,49327,37112,87106.4,24972.6,7658.52,1.272
114615,88390,84980.1,32873.6,26286,81960.2,26437.9,1155.96,1.28
