"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
99505.8,58856,110799,46296.2,31836,95303.1,3934.38,90.625
95052,58530,106430,47883.2,32558,96384.2,3058.08,90.637
171720,116311,96756.4,73070.3,49587,96572.4,4634.04,90.661
55027.1,36395,99086.6,62463.6,43894,93261.4,2322.54,90.679
111217,81910,88984.6,27219.1,21426,83255.5,2657.88,90.693
105032,70668,97404.2,35628.8,27884,83738.8,2675.82,90.699
115939,73350,103588,61315.5,41038,97918.3,2973.21,90.702
104100,77763,87732.1,25396.8,19723,84389.1,3060.15,90.704
90297.8,61606,96058.1,33743.8,24202,91373.9,5639.37,90.722
121498,87254,91256.5,39726.1,27182,95779.8,2512.29,90.736
122432,71839,111690,47473.4,29522,105386,2299.77,90.742
104888,69801,98479.4,60879.4,43389,91954,2900.76,90.748
94105.5,61150,100855,37102,25262,96251.9,2495.04,90.755
84485.7,52384,105697,23877.4,16868,92769.3,6960.03,90.774
84392.7,56950,97116.1,52004.6,37114,91829.9,7923.96,90.78
70890.7,56978,81538.3,43065.7,35990,78420.4,6441.15,90.796
67294.5,46337,95176.9,28123.7,19265,95671.7,3108.45,90.819
81679.1,54052,99032.8,26923.1,18008,97980.5,2777.25,90.822
99208.3,65729,98917,30523.5,21037,95089.1,2357.04,90.865
114357,85733,87416.6,39074,29905,85629.6,4028.91,90.906
68118.1,40698,109691,84674,51034,108735,8553.24,90.923
131767,96525,89464,83593.5,62109,88206,4240.74,90.928
90606.6,58336,101790,38764.9,27432,92610.7,2477.79,90.957
74545,53270,91709.8,22329.1,16574,88292.5,2504.01,90.964
85606.8,61483,91250.1,29133.9,20399,93598.6,2501.25,90.987
144041,88093,107158,39044.3,23565,108585,8658.12,91.013
120405,89098,88564.1,40993.6,29075,92400.9,5288.85,91.013
105737,65505,105787,58270.5,37005,103197,3703.23,91.018
69333.6,45418,100045,36165,21991,107776,3599.04,91.018
83550.7,66951,81784.8,31328.8,25295,81168.7,2935.95,91.063
81704,46200,115899,39098.2,26504,96677.4,2928.36,91.08
107471,67777,103918,68697.8,43061,104553,4403.58,91.086
114244,74803,100091,44886.6,27583,106649,4614.72,91.106
67995.3,48059,92722.2,20635.1,15062,89785.2,3214.02,91.137
114878,85933,87610.6,55484.3,40313,90199.6,3536.94,91.139
73060.4,56580,84625.1,48779.6,39252,81443.4,5649.72,91.176
67775.2,41179,107864,24477.1,15494,103532,3129.15,91.178
127541,93639,89263.2,61236.1,46407,86477.7,8699.52,91.184
125045,82121,99791.3,26069.6,18468,92511.2,2677.89,91.199
101769,63335,105305,46107.2,30527,98983.9,5896.05,91.214
88124.5,68142,84754.3,25433.4,20803,80123.2,6376.29,91.234
95788.9,71138,88245.7,24484,18910,84853.6,3020.82,91.252
63460.5,44227,94036.4,30392.4,22599,88136.6,3847.44,91.292
76912.2,55315,91123.9,19666.4,13951,92384.5,7017.3,91.308
78217.1,50758,100990,20944.9,14154,96979.5,4322.85,91.313
112205,70838,103807,60632.4,42062,94470.1,2684.1,91.327
98788.7,57477,112640,74974,47541,103353,4633.35,91.331
94274.5,63302,97601.6,43259.6,29854,94964.1,2313.57,91.367
123605,86197,93977.2,44447.7,31061,93780.8,7630.71,91.373
95801.7,71213,88164.5,25601.8,18441,90984,7396.8,91.381
72956.8,47583,100483,47458.2,35903,86628.4,2622,91.383
119990,80602,97561.7,44666.5,29571,98990.9,4012.35,91.385
105564,77454,89320.9,23065.3,17747,85175.5,6847.56,91.387
71585,50424,93039,16650.4,11944,91359.7,3798.45,91.406
72743.8,49963,95417.3,29326.4,20102,95609.1,5547.6,91.419
130472,89325,95725.1,97987.6,63913,100476,8904.45,91.422
159562,110547,94593.7,46911,29903,102811,4645.77,91.45
91208.7,60879,98185.8,29630,19970,97237.4,2507.46,91.498
131794,86926,99363.6,39910.3,26830,97486.4,4295.25,91.514
96902.9,56412,112576,34201.9,20684,108367,7739.04,91.519
114590,83614,89814.5,31308.1,23546,87140.3,8493.21,91.545
96216.4,75281,83761.3,44378,34005,85527.4,3425.85,91.55
105866,76903,90218,28252.1,20791,89054.2,7852.89,91.564
86131.5,51778,109018,50045.7,33062,99201.4,3525.21,91.567
115372,80095,94400.8,60432.3,42082,94113.6,5702.16,91.574
94826.2,71479,86942,25463.8,19827,84167.7,2977.35,91.577
56258.3,42146,87480.2,48967.2,39974,80280.1,3013.92,91.594
95818,73070,85938.6,22294.6,17747,82329.3,2775.87,91.595
74506.7,50162,97342,54666.6,40582,88281.3,2802.78,91.62
68201.9,46335,96464.4,23963.7,17611,89176.4,2374.98,91.658
93374.2,61200,99989.8,38243.2,25760,97294.6,7878.42,91.663
90746.5,51183,116194,59334.5,40178,96782.9,3266.46,91.689
73574.5,53717,89762.6,23740.8,15841,98218.5,6443.22,91.7
88408.5,64226,90211.7,23609,17826,86796.9,2490.9,91.706
66757.8,44243,98886.5,33770,23463,94325.1,2945.61,91.716
97573.2,74427,85917.1,38473,31131,80992.2,3547.29,91.723
72476.1,51149,92861.9,21485.9,16057,87693.9,3985.44,91.734
118789,89531,86952.4,33260.8,26630,81854.2,2307.36,91.735
62818,41734,98644.7,37567.1,27638,89080,2762.07,91.736
120545,90847,86960,30641.5,22303,90038.2,4424.28,91.761
80792.3,50835,104157,31513,20195,102265,9177,91.767
64250.7,51352,81997.5,30295.8,24172,82139.2,2440.53,91.788
93458,69676,87904.9,39859.2,31516,82885.4,5354.4,91.817
96423.7,74636,84667.2,32644.6,26568,80525.3,8257.23,91.822
76331.4,53399,93680.7,17547.4,12851,89486.1,8660.19,91.822
112044,78037,94095,52807.8,35569,97298.5,3636.99,91.833
136494,85042,105186,76477.5,51490,97339.9,3639.75,91.864
123061,86670,93053.1,50487.3,34439,96075.3,6033.36,91.877
94540,67738,91466.8,32521.8,24170,88181.5,2913.18,91.881
82513.4,60650,89160.7,37882.4,28791,86230.4,9754.53,91.891
87789.4,67242,85562.1,32632.2,25706,83193.9,2290.11,91.893
76758.8,61226,82162.2,30416.6,26010,76639,3743.94,91.906
111684,65478,111783,38392.3,23062,109101,3643.89,91.932
94271,70486,87650.6,19420.1,15066,84475.8,9297.06,91.95
56169.5,35026,105097,41965.8,29370,93642.2,5309.55,91.966
68191.2,50803,87966.9,22957.7,16651,90358.2,9488.19,91.969
107855,73163,96611.8,52676.7,34166,101042,2742.06,91.97
129674,97869,86833.4,49379.9,38221,84669.6,4206.93,91.973
93057.6,60770,100356,43255.4,29326,96664.6,4527.09,91.979
83167.3,51266,106317,30491.8,19442,102783,2419.83,92.001
71052.5,47563,97901.7,31086.6,22118,92110,4089.63,92.014
107951,78615,89991.6,35609.5,26955,86577.8,4481.55,92.025
67014.1,47259,92931.2,31608.9,22443,92301.4,3685.98,92.046
107944,71250,99287.4,50788.1,35098,94833.1,5648.34,92.067
79037.9,53586,96663.8,15522.9,10826,93969.2,2283.9,92.071
68103.2,44417,100484,48245.5,34837,90760.3,2798.64,92.08
80017.7,53894,97302.9,23800.9,17498,89142.4,7623.81,92.083
114684,73810,101828,53971.1,33758,104777,7212.57,92.094
90566.2,69661,85203.3,40474,32441,81764,9719.34,92.095
69308.8,45382,100089,32681.2,21930,97665,6255.54,92.096
100092,74499,88049.5,34566.2,26415,85759.4,2573.01,92.097
77099.6,54414,92858.5,28610.2,20298,92373.4,7459.59,92.099
70109.7,50067,91771.1,28425.9,22571,82536.1,3516.24,92.109
86723.7,59874,94924.7,25762.5,18682,90374.3,3244.38,92.112
96586.3,68098,92952.5,28504.6,21242,87942.6,9205.29,92.157
93920.9,65004,94689.6,37135.1,27441,88688,3482.43,92.207
82504.1,54523,99169,30769.9,22518,89552.1,3316.14,92.246
75408.4,53615,92175,24358.4,17122,93233.9,3602.49,92.247
107375,71043,99051.4,22135.9,15531,93406.6,5695.95,92.248
77053.5,55404,91144.6,13444,9660,91207.4,4439.46,92.26
80526.1,49486,106643,45342.7,28147,105573,4756.86,92.276
67159.6,48925,89961.6,31270.1,23049,88911.4,2394.3,92.33
71941.5,49251,95729.1,28913.1,19755,95917.3,7921.89,92.334
89232.8,62932,92925.1,30278.6,21392,92760.7,2666.85,92.351
82637.6,62798,86240.6,19950,16138,81016.3,3030.48,92.352
100157,75830,86560.5,30162,23982,82424.1,3083.61,92.377
55746.4,39206,93184.6,39813.7,30458,85666.5,3915.75,92.38
81676.3,59070,90616.8,34150.2,25639,87291.5,5446.17,92.407
114491,83316,90058.2,72538.3,56176,84624.6,2617.17,92.411
72158.7,49007,96496.3,37102.7,24226,100370,5499.3,92.412
79046.4,51287,101008,59489,44575,87463.2,9157.68,92.439
73171.2,53215,90112.7,25940.6,19787,85917,3486.57,92.442
97210.4,65819,96792.4,32935.1,22342,96608.8,2992.53,92.471
147958,90767,106830,62558.9,40242,101880,8442.84,92.472
111697,83359,87815.2,33220.1,26130,83318.4,2851.08,92.479
89181.7,61092,95669,31898,22860,91446.5,4268.34,92.48
76471.3,60701,82562.4,32101.6,27577,76288.5,7169.1,92.48
89068.8,58528,99733.7,40393.3,25492,103845,2263.89,92.486
88463.2,58558,99004.8,29507.2,20238,95552,8350.38,92.505
84327.4,57432,96226.5,35300.4,23612,97977.6,2328.06,92.533
74686.3,49005,99880.5,28924.8,20473,92591,9344.67,92.551
83934.1,58166,94569,38090.1,26426,94462.7,5254.35,92.578
88258.7,69101,83705.3,25325.8,20425,81260.7,8124.75,92.586
115619,65742,115256,69825.9,44135,103684,2359.11,92.613
91382,61303,97691.9,41469.7,29079,93461.2,6478.41,92.62
102102,78402,85347,28355.6,22490,82628.2,6234.15,92.62
91854.8,63659,94563.2,40623.1,27686,96159.5,2590.26,92.672
72517.3,46320,102601,30013.6,21172,92904.4,5048.73,92.672
90403.6,72657,81543.3,24526.7,20657,77813.1,3912.3,92.707
130211,76306,111833,60090,36638,107486,6792.36,92.712
75666.1,50751,97709.5,41952.7,30171,91127.6,2744.82,92.727
98396.8,61592,104698,43776.4,26904,106636,5250.21,92.731
89358.5,60767,96371.3,40906,28383,94451.4,3953.7,92.737
122975,93745,85970.2,27490.3,22337,80655.6,9462.66,92.743
82686.6,55086,98372.5,29389.9,19658,97980.2,2350.83,92.762
75389.9,53720,91972.3,31546.8,23644,87440.8,3251.97,92.766
86777.6,54701,103966,35935.9,23033,102249,3600.42,92.767
73793.9,53327,90688.7,29875.6,22738,86108.2,3819.84,92.769
80058.9,63533,82582.9,22822.4,18585,80478.4,3418.26,92.77
72901.4,45938,104002,45626.2,31970,93530.2,3250.59,92.804
84278.4,54598,101162,39346.6,27578,93502.6,4091.01,92.81
73397,47685,100873,26501.5,18801,92378.3,3218.85,92.819
126663,86268,96222.9,35785.5,25160,93212.9,4170.36,92.843
109442,64451,111285,30583.6,18675,107327,2794.5,92.843
70721,52274,88663,27018.3,20970,84438.4,2489.52,92.858
71384.1,49855,93836.7,29931.5,21090,93010.5,2767.59,92.875
74861,44290,110772,33997,21102,105584,3262.32,92.876
134513,90398,97518.2,53242.5,35018,99643,5430.99,92.878
87893,56178,102534,63233,40834,101485,4525.71,92.885
120538,84250,93763.6,29506.5,20643,93675.1,2487.45,92.897
64438.9,45132,93571.5,30798.8,21996,91763.6,3996.48,92.899
121911,80482,99271.6,36570.7,26238,91344.5,7976.4,92.902
110687,80568,90035.4,42106.6,32369,85251.2,9611.01,92.917
161592,102731,103086,69997,42214,108668,2793.81,92.949
89080.1,55874,104484,44280.1,27594,105166,4839.66,92.98
131486,77619,111018,69156.6,42607,106373,2748.27,93.017
80148.3,57010,92134.8,36742.5,25326,95078.4,6564.66,93.033
74863.8,53167,92280.5,29051.8,21339,89223.3,4108.26,93.059
63651.5,44778,93158.8,42858,28151,99774.1,9306.72,93.082
83143.8,64501,84478,21516.3,17685,79733.7,2366.7,93.105
125937,87347,94489.9,41719.5,29759,91875.6,2601.99,93.173
106961,78287,89539.6,45895.4,33851,88854,3681.15,93.185
110783,70595,102844,47262.2,30807,100541,5296.44,93.198
69202.3,50045,90623.2,39137.5,26265,97655.2,5820.15,93.216
77637.1,55044,92435.6,26979.7,21168,83529,3822.6,93.221
92141,63749,94723.8,23979.6,17009,92393.7,9850.44,93.234
87007.7,58662,97203.2,29059.3,21178,89925.1,2869.02,93.269
89319.4,61955,94482.1,31435.7,23099,89188.7,2307.36,93.273
85999.5,55174,102151,34116.4,23702,94331.7,2665.47,93.273
119012,92221,84575,40374,29817,88739.6,4556.76,93.293
90836,69269,85940.7,27982.9,22941,79939.4,4262.13,93.32
146484,105748,90781.4,33596.1,24948,88253.7,5905.02,93.328
79785.5,50130,104305,49958.8,36666,89295.2,9562.02,93.343
152319,107851,92557.2,52001.2,37158,91715.1,3641.82,93.349
92371,57678,104956,31748.3,21735,95728.3,4545.72,93.388
87316.5,64510,88705.2,42450.9,31962,87042.8,5163.96,93.4
84001.5,56287,97804.5,31701.4,21426,96965.4,2690.31,93.437
106413,73243,95216,47227.1,31915,96978.6,6963.48,93.439
135751,97755,91008.6,39601.2,28966,89598.2,5250.9,93.449
86323.2,57726,98002.3,34878.1,23171,98648,4820.34,93.465
76092.1,53954,92426.4,29674.1,19758,98427.2,4527.09,93.473
96185.8,65433,96337.2,32085,22073,95262.2,2905.59,93.489
67215.7,46187,95374.2,33802.4,25446,87057.9,2512.29,93.51
137984,99135,91218.4,55551.9,38443,94702.5,2259.06,93.519
93137.1,70347,86767.5,25192.6,19206,85963.8,2788.29,93.52
68011.6,47807,93233.4,28100.2,20091,91661.8,9450.93,93.534
90148,49477,119408,96448.9,62417,101268,2588.19,93.572
94949,64786,96048.2,35923.5,25318,92988.4,3543.84,93.585
61146.6,41874,95699.1,42215.6,29838,92722,3558.33,93.647
104092,65846,103602,55124.8,37286,96890.5,6943.47,93.656
86730.8,54230,104813,41198.5,25494,105907,7316.07,93.661
98608.3,70811,91262.6,31755.9,22966,90618.9,9025.2,93.669
77986.4,60446,84553.4,21626.7,17447,81236.1,3391.35,93.67
82683.8,65746,82419.6,19480.8,16042,79584.3,5143.26,93.678
96273.2,71018,88841.7,26200.7,19779,86813.7,3142.95,93.682
96363.3,72918,86607.8,31852.5,23710,88042.3,5833.26,93.69
77406.3,57175,88725.9,25364.4,19179,86671.9,2940.78,93.74
81745.8,53571,100004,37462.2,25827,95060.2,8498.73,93.752
120100,89109,88328.6,44556.8,34145,85519.7,5375.79,93.766
132139,83715,103444,40853.5,25551,104786,2493.66,93.795
117403,77482,99302.5,36826,24791,97351,6575.7,93.795
78919.3,49574,104330,52101.2,33234,102741,7869.45,93.816
72438.5,43266,109724,30143.3,18746,105381,8346.24,93.82
134142,78428,112092,71506.1,45032,104064,5991.27,93.83
68032.9,48701,91550.6,27686.9,20937,86664.3,4080.66,93.83
115724,84835,89397.8,49168.7,37219,86577.3,3358.92,93.834
83486.8,54044,101240,28730.9,17829,105609,9850.44,93.849
72227.6,53141,89074.5,24639.9,18049,89467.6,4993.53,93.858
59373,41853,92970,70049.5,52489,87461.4,2488.83,93.859
100362,67410,97572,32890.9,23942,90031.7,6390.78,93.864
116443,82900,92053,36125.6,27192,87067.1,4762.38,93.865
125672,87254,94391.6,46972.4,34602,88965.5,4271.79,93.867
85836.2,53817,104528,31654.4,21385,97007.5,2399.82,93.872
138320,94746,95676.3,30811.3,23107,87386.8,4006.83,93.883
80796.6,55622,95197.7,24103.8,15418,102456,3376.17,93.933
93423.9,68883,88884.5,33698.2,25947,85113.8,4246.95,94.03
104512,68647,99775.6,39330.7,26367,97757.7,3929.55,94.039
163991,114591,93788.4,60233.6,43387,90982.7,6792.36,94.045
104593,68346,100293,54599.7,35747,100099,5324.73,94.051
73198.9,44823,107025,24879.3,15883,102656,3042.9,94.056
103954,59933,113672,54892.9,37661,95522.3,5047.35,94.058
89611.9,68578,85636.9,32083.6,24234,86763.7,3507.96,94.061
65613.2,44419,96806.1,27451.7,19655,91532.5,2412.24,94.089
63649.4,44240,94288.5,27190.8,20708,86052.6,2983.56,94.096
74029.6,48246,100560,30008.8,20086,97911.8,5127.39,94.114
71756.1,47847,98284.3,21355.5,14875,94087.7,2542.65,94.123
87521,65025,88208.8,37131,29061,83734.7,3222.99,94.124
77480.9,47861,106094,47957.1,30961,101512,6211.38,94.124
100809,69149,95542.1,53590.2,38745,90646.3,2399.13,94.136
89435.9,62898,93186.9,34464.8,24254,93126.3,7221.54,94.149
67278.9,48815,90324.5,32577,25823,82676.8,3552.81,94.155
68632.1,44642,100754,21229.9,16430,84681.9,2878.68,94.164
76406.6,46223,108331,35668.9,21983,106336,6418.38,94.213
74567,50230,97289,41416.6,30066,90277.2,4609.89,94.217
83584.8,60656,90309.5,33608.5,24208,90985.1,7712.82,94.251
134421,96158,91613.8,50761.9,36099,92155.8,3024.96,94.299
123037,75943,106177,44176.6,30095,96200.5,6664.02,94.299
70700.4,47509,97527.2,29934.3,20717,94693.8,2951.82,94.333
117756,72451,106517,38719.4,24871,102027,6733.02,94.344
81125.3,56414,94243.1,34132.9,23095,96858,5361.3,94.364
154284,108314,93350.2,69888,49102,93278.9,7238.1,94.368
93257.8,68335,89438,29241.5,22159,86482.8,2310.81,94.378
97533.4,66674,95868.7,35214.1,24750,93244.2,3194.7,94.379
118978,91980,84771.8,27528.2,21192,85130.8,3125.01,94.387
107647,80440,87701.8,23668.4,18369,84442.9,4150.35,94.4
82657.5,59715,90714.9,45652.5,32591,91800.8,3444.48,94.408
82372.1,50925,106006,44625.8,29245,100003,3406.53,94.41
96051.6,67439,93341.2,40772.1,28063,95215.8,2971.14,94.424
118992,82859,94114.6,39197.5,27926,91987.7,2549.55,94.425
78704.2,51460,100232,31321.9,19404,105788,7047.66,94.437
77756.4,58884,86540.3,18322.3,14356,83642.2,5216.4,94.445
74681.4,52459,93297.9,50107.1,36358,90319,5261.94,94.448
75939.5,52953,93984.6,26008.9,18925,90066.9,2526.78,94.479
74593.3,48824,100126,35112.7,23996,95897.1,3144.33,94.491
87719.1,68076,84446.2,33666.5,25836,85398.9,2697.9,94.493
73717.2,54830,88111,15629.2,11491,89137.1,3463.8,94.509
107832,70279,100555,47356.8,31235,99362,5541.39,94.513
133954,98370,89242.5,32860.6,24750,87012.1,4683.72,94.518
100009,75442,86877.4,32541.8,24622,86616,2915.25,94.522
81484.6,55570,96098.1,27834.6,20138,90583.4,2569.56,94.526
79793.3,46851,111616,32577.7,20651,103385,5167.41,94.548
99810.4,76291,85739.8,24140.3,19763,80051.7,2271.48,94.551
86671.1,53112,106945,37716.1,25148,98288.6,2606.13,94.582
66320.4,44447,97787.8,42426,30434,91359.4,3315.45,94.608
68516.4,45376,98957.4,26209.7,17236,99656.3,2993.22,94.618
139859,95882,95594.8,51006.2,37111,90074.1,4123.44,94.647
75021.4,50682,97008.9,27906.4,19386,94339.8,9572.37,94.647
104700,71455,96027.3,43541.8,29967,95223.2,4874.85,94.663
83718.9,57321,95717.2,40723.1,28109,94945.7,3727.38,94.685
126513,87584,94665,43358.2,30356,93606.7,3245.07,94.689
97365.8,70965,89917.1,27976.7,20873,87840,2862.12,94.698
91887.5,56787,106044,25661.1,16319,103053,7701.78,94.709
83605.3,60323,90830.4,24796.5,18875,86096.2,6274.17,94.726
91857,64352,93547,55258.6,40576,89250.6,2702.04,94.755
100283,67438,97454.2,42732.4,31070,90135.5,8792.67,94.757
76556.5,47887,104772,42660.6,25778,108457,5430.99,94.771
114009,77290,96670.9,45484.1,31315,95189.1,3906.09,94.771
92608.8,54427,111511,40100.7,24651,106610,2577.15,94.776
85318.6,60139,92975.2,48685.7,36470,87487.4,3148.47,94.787
102911,64302,104886,61634.9,42311,95467.1,3199.53,94.803
83568.4,63275,86554.6,26335.9,20710,83339,2594.4,94.805
109043,78891,90583.3,47501,35526,87626.6,2489.52,94.814
95871.3,74169,84712.2,28440.4,22532,82721.1,3222.3,94.82
182361,120735,98986.9,69082.8,43826,103304,3622.5,94.823
94140.3,64202,96096.4,42824.2,30403,92310.8,3752.91,94.849
114775,83835,89722.6,54603.1,38342,93330.3,9148.02,94.862
65894.4,43834,98518.4,25446.5,17411,95782.1,2756.55,94.866
89217.2,60131,97236.7,31691,22035,94254.7,2394.99,94.868
108475,81140,87614.4,35130.7,26820,85843.5,2879.37,94.893
74302.9,53143,91630.4,24504.7,18503,86793.4,2317.02,94.918
60738.4,45661,87176.1,47416.8,37053,83866.6,6029.22,94.918
91482.8,67190,89230.8,41667,31982,85382.1,3574.2,94.919
97609.4,71604,89337.6,37393.2,27728,88379.9,3959.22,94.919
111567,75600,96714.6,50357.6,34928,94486.8,9344.67,94.935
99679,70747,92337,35967.6,26870,87725.1,2987.01,94.945
70375.2,43034,107174,44870,29575,99428.6,2583.36,94.974
64225.2,46542,90435.8,39418.3,27655,93412.4,2511.6,94.996
95496.4,68460,91417.7,23046.7,14952,101016,7939.14,94.999
114204,77455,96629.5,35196.9,24674,93485.6,3448.62,95.02
123741,74223,109258,63433.1,38226,108752,5668.35,95.037
109158,77166,92706,37684.4,28643,86222.9,2713.77,95.038
74422.9,55491,87895,50192.7,37531,87645.6,5208.81,95.044
115635,82323,92055,28664.7,20759,90494.1,9763.5,95.073
144669,99543,95245.5,50610.8,35063,94596.3,7046.28,95.103
91725.6,66767,90034.4,31448.8,23842,86445.4,2481.93,95.113
86160.6,57414,98349.2,30678.1,19758,101757,2554.38,95.118
99217.5,57090,113896,49173.5,29470,109353,6038.88,95.127
84237.9,59319,93066.6,80940.5,61771,85873.9,3993.72,95.132
76000.5,49794,100028,36712.8,23086,104220,5342.67,95.14
94126.8,70263,87794.4,28121.6,22619,81479.3,7104.93,95.14
75265.7,57471,85827.8,17428,13090,87254.6,3279.57,95.141
70192,51335,89609.5,22155.2,16839,86226.2,2977.35,95.143
147911,108624,89239.3,42923.5,32580,86342.4,4843.11,95.143
121832,89322,89389.1,27126,21175,83954.1,6810.3,95.146
90698.9,66017,90038.1,34243.3,24881,90196.2,4323.54,95.153
107015,65743,106678,39060.2,24258,105526,2386.71,95.173
115605,84782,89362,39107.8,29735,86193.7,2571.63,95.176
81047.2,61671,86126.5,32240.2,25083,84236.2,3512.79,95.212
90037.2,55737,105866,23005.3,15833,95223.6,4140,95.237
107370,78059,90145,31688.9,23414,88697.6,4778.94,95.283
132596,89851,96713.6,50250.6,30630,107516,2836.59,95.327
97579.6,58810,108740,51172.5,31703,105783,4814.82,95.333
109958,82345,87512.2,35394.9,26265,88316.9,4002,95.358
86344.5,58798,96239.2,25350.6,16867,98498.7,5291.61,95.388
84534,58989,93916.2,27398.5,20157,89080.2,3214.02,95.391
95587.3,65270,95976.8,28559.1,21578,86738.8,3507.96,95.395
81341.9,53483,99673.2,41664.3,26411,103385,5060.46,95.416
149588,104253,94034.6,43264.4,30521,92899.1,6575.01,95.419
69963.4,49550,92535.2,42949.1,33230,84703.9,9678.63,95.44
129745,99561,85404.4,29759,22553,86475.7,9426.09,95.46
81008.9,57125,92936.5,34624.9,26145,86792,3844.68,95.482
65079.3,43049,99074,31490.2,21481,96073,3828.81,95.501
83936.2,54818,100347,38266.7,25542,98185.2,5814.63,95.53
132029,87576,98802,50835.1,32920,101201,3194.01,95.536
76401.7,57891,86491.2,21976.5,17275,83372,6326.61,95.638
72601.8,52195,91158.7,30244.1,22499,88096.2,3519,95.652
75217.4,50543,97529.8,37602.2,23963,102838,8168.91,95.709
116908,75014,102137,56996.1,37154,100535,9387.45,95.713
75127.2,46813,105175,51594.8,32889,102810,6154.8,95.713
64368.6,45978,91749.5,28904.8,22314,84893.1,8869.95,95.735
86592.3,65146,87110.7,38107.3,28526,87548.2,3562.47,95.738
