"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
72375.8,53259,89059.6,25144.3,20379,80860.5,10100.9,678.04,2.066
75630.2,57000,86956.2,41373.1,35509,76358.9,2674.44,582.23,2.066
70056.7,44495,103185,42250.8,29019,95418.4,22807.9,453.59,2.066
104900,66932,102712,30172.3,20460,96645.8,28499.8,440.19,2.073
61219.4,47491,84480.8,39456.3,34651,74624.3,14963.3,534.66,2.074
53679.6,37872,92890.4,64904.2,47272,89980.5,35008.5,866.98,2.087
64129.7,41471,101343,27983.6,19067,96183.8,10298.2,327.63,2.094
56026.8,41964,87498.1,31148.7,25393,80390.6,28837.9,458.28,2.095
40642.6,26438,100747,47994.3,33582,93662,40122.8,412.72,2.096
122463,65810,121953,100164,67126,97791.3,89143.9,342.37,2.098
76009,52703,94516.9,25280.2,18107,91498.6,5614.53,359.12,2.099
96487.9,62118,101797,70328.2,49590,92942.8,85938.1,481.73,2.099
84730.3,52958,104855,28868.9,18835,100449,28314.2,552.08,2.105
72814.3,53620,88995.9,39972.4,30636,85508.2,34849.1,432.15,2.109
81162,57045,93242.8,57659.9,42317,89297.4,26547.8,468.33,2.11
61634.2,41865,96482.9,26347,17556,98352.4,15999.7,384.58,2.111
70675.2,53371,86784.4,37079.2,30991,78410.6,34360.6,403.34,2.112
105045,73675,93440.6,30349.7,23974,82964.7,21475.6,320.26,2.114
107361,68892,102131,32509.3,21333,99870.3,47599.6,804,2.119
71579.5,52008,90198.4,21779.2,16581,86081.6,4252.47,435.5,2.119
60796.1,37697,105694,43691.5,28285,101233,37981.7,551.41,2.126
60402.2,43070,91909,39169.9,29546,86882.8,37136.5,505.85,2.135
54730.8,28770,124673,40000,27098,96739.2,48905.1,349.74,2.138
65063.5,45648,93410.5,28178.2,21148,87322.1,61496.2,400.66,2.141
95418.7,68534,91244.7,35110.6,26478,86902.8,4077.21,783.23,2.143
100813,67770,97489.7,48592.6,32938,96683.5,5350.95,689.43,2.149
113887,88063,84754.4,47313.3,37455,82785.3,38617.9,482.4,2.15
