FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
119055.0,56919,137079,40301.7,23231,113693.0,474.15,511.56,1.776
89570.8,45518,128962,33405.2,21174,103393.0,2515.72,967.26,1.778
145047.0,54873,173233,55089.7,23194,155659.0,6279.49,3964.1,1.779
148282.0,63285,153556,58864.4,29847,129250.0,7269.21,6670.86,1.781
115680.0,50531,150031,54796.5,28515,125939.0,1738.55,1275.96,1.786
117045.0,48054,159626,66560.9,31987,136372.0,5972.11,4241.44,1.788
142139.0,60618,153671,63427.1,31571,131664.0,1141.23,1171.1,1.79
170328.0,67630,165055,145510.0,61454,155175.0,23782.7,9802.94,1.801
105751.0,49819,139114,39880.9,22182,117827.0,1733.1,907.48,1.801
147090.0,49448,194946,133017.0,48946,178103.0,61845.5,10288.0,1.804
103511.0,46566,145679,53971.4,32900,107510.0,466.52,911.4,1.813
108309.0,41193,172315,84471.7,40906,135333.0,511.21,373.38,1.828
117671.0,56311,136948,108694.0,47943,148580.0,382.59,496.86,1.828
142070.0,60932,152804,94410.4,53182,116342.0,1028.96,586.04,1.83
122178.0,59058,135579,55522.4,29575,123034.0,1085.64,1776.74,1.83
136946.0,59219,151554,50400.5,26426,124992.0,1058.39,1028.02,1.833
144370.0,58403,162003,81530.9,30354,176030.0,11883.2,10446.8,1.835
104087.0,46234,147541,55422.1,26755,135756.0,13468.0,9022.86,1.842
137197.0,52782,170349,76177.9,37167,134323.0,2356.58,1475.88,1.855
150037.0,50474,194809,123136.0,47339,170469.0,54460.8,8016.4,1.856
216644.0,68647,206826,187218.0,79597,154146.0,18618.3,10858.4,1.866
122237.0,44510,179981,110495.0,50371,143762.0,2052.47,1347.5,1.873
137109.0,52231,172035,58136.2,28468,133835.0,1068.2,962.36,1.882
128683.0,54619,154404,65436.0,30815,139166.0,457.8,455.7,1.885
154397.0,54886,184356,161151.0,68574,154012.0,3874.95,5073.46,1.886
103298.0,57305,118135,64070.2,34914,120264.0,3422.6,3292.8,1.893
116445.0,57108,133630,45115.1,28379,104185.0,541.73,691.88,1.899
153849.0,51479,195860,129134.0,56819,148946.0,17978.5,10408.6,1.9
97606.4,41902,152659,63205.8,32150,128842.0,2203.98,1859.06,1.909
164791.0,54966,196480,112659.0,45660,161700.0,8675.31,9557.94,1.91
120050.0,52007,151279,40306.0,19241,137285.0,1023.51,3026.24,1.915
127169.0,56597,147254,65349.9,34238,125088.0,24884.7,10423.3,1.916
112879.0,52864,139937,48520.3,26095,121856.0,919.96,333.2,1.926
149284.0,65831,148615,92000.4,46214,130466.0,7151.49,11432.7,1.928
160294.0,63911,164370,76936.6,38858,129757.0,4822.16,4147.36,1.928
180667.0,65230,181514,61092.3,24594,162794.0,1137.96,881.02,1.929
116460.0,52314,145895,57774.4,30254,125150.0,430.55,1116.22,1.934
