"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
110312,79258,91213.3,76470.8,62611,80043.2,26835.5,17926.1,2.57
115962,78678,96592.5,75998.2,59434,83800.8,26651.9,5146.72,2.571
109963,75716,95178.1,77028.4,60792,83039.4,28686.5,6843.04,2.578
143555,100410,93696.3,78523.7,62558,82261.7,26120.8,6137.76,2.588
99617.3,66750,97805.5,69951.6,54586,83984,25277,10518.4,2.59
145341,94160,101158,104703,79348,86477.5,60736.9,27189.8,2.591
153466,102059,98546.5,73401.2,57455,83725.1,53534.4,6756.4,2.599
131230,85731,100317,87577.2,64071,89579.7,17183.6,19926.4,2.601
122420,81994,97847.8,56886.1,45683,81607.7,6423.96,943.92,2.612
112312,81015,90853.1,56002.8,46399,79100.8,9932.76,750.88,2.617
100114,67403,97340.8,63932.2,52635,79602.2,9464.92,6531.44,2.623
99089,68506,94793.1,57846.9,46058,82310.5,18808.1,21733,2.624
128131,87628,95827.8,70783.2,57768,80301.4,10685.5,7695.76,2.626
115781,72860,104143,79004.4,59141,87547.3,62852.4,17792.4,2.63
119753,81666,96100.4,91219.3,68350,87463.7,25740.7,13498.4,2.634
110500,77368,93601.2,74530,58204,83918.6,21324.1,28536.5,2.638
152823,94051,106489,89985.8,67839,86930.9,41569.8,6010.84,2.638
172675,108091,104694,96088.1,72662,86664.7,17699,11421.3,2.639
139999,86862,105627,92354.2,68794,87980.4,24031.2,11851.4,2.643
162369,106222,100177,87215.4,66154,86400.7,19705.7,5220.44,2.643
111648,82506,88683.8,47289.2,40078,77327.9,11930.6,9486.32,2.651
111908,74786,98066.1,80419.5,63950,82414,2826.76,88.92,2.652
161041,104077,101406,95585.6,71744,87314.6,34127.2,7083.2,2.659
100558,56498,116644,86119.3,63486,88900.1,28827.2,6053.4,2.661
88696,59360,97924.2,64166.8,49396,85133.2,27939.8,5069.96,2.663
121800,89131,89557,58601,48262,79575.6,17699,14655.8,2.668
90432,62564,94727.8,55473.7,46356,78426.2,14144.7,4816.12,2.671
89971.3,57124,103220,77548.6,62132,81797.2,25570,3272.56,2.672
93881,71508,86040.5,64375.6,51564,81819.1,28740.2,3046.84,2.673
82425.9,57754,93532.3,59045.8,47027,82285.1,22161.2,9837.44,2.692
148699,85519,113953,106756,78994,88568.2,48616.6,5922.68,2.701
130612,89122,96045.5,81124.7,61194,86880.9,12668.4,6299.64,2.702
115250,67006,112722,82303.1,60334,89399.3,13210.4,8604.72,2.709
76387.7,55858,89622.7,58702.4,49942,77031.7,26402.4,10163.5,2.712
125782,84621,97414.1,78969.8,61888,83624.6,28487.9,28759.9,2.722
84553.7,56800,97558.4,64076.4,50840,82598.6,11024.2,12141.8,2.73
77423.1,59679,85021.6,42952.9,35675,78905.7,6557.24,5442.36,2.736
103866,75771,89835.6,60045.4,45462,86558.7,31576.5,8651.84,2.739
76656.8,55715,90169.2,57929.9,43103,88079.5,8296.68,36909.4,2.742
133515,83470,104829,79289.4,60954,85249.7,13694.5,23363.2,2.743
100867,68675,96256.7,64629.2,50827,83332.5,12027.2,7649.4,2.748
86571.2,51879,109361,74873.4,56755,86457.7,19882.5,16983.7,2.748
77683.5,51763,98353.4,53074.7,41839,83135.4,12298.5,5822.36,2.75
126727,85379,97274.1,64878.8,52256,81366.7,9791.32,11447.9,2.755
85620.8,47947,117030,66204.8,50182,86461.2,19528.2,17924.6,2.756
124321,83489,97587.9,57377.7,45333,82948.5,45222.7,5901.4,2.758
114636,77896,96445.9,57967.3,44556,85262.2,19629.6,16258.7,2.759
88958.2,68147,85549.9,69266.2,52047,87217.8,24715.3,11952.5,2.764
124178,90625,89800,85629.7,66621,84235.1,18979.5,18384.4,2.771
135878,88628,100475,84413.8,63948,86510.1,9300.36,4921.76,2.781
89778.5,64671,90979.3,60743,48143,82688.2,22728.3,17077.2,2.785
