"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
87095.1,62991,90614,40911.5,34607,77475,7655.44,313.88,1.116
97987.3,71793,89447.4,51331.2,44005,76446.7,13849.6,637.64,1.124
145754,93325,102353,103359,74416,91025.5,22589.6,600.4,1.136
162166,97463,109044,98947.5,76331,84954,17746,1198.52,1.136
97101.3,73387,86713.3,63146.2,50943,81234.8,30181.1,1240.32,1.137
155351,101623,100185,69580.3,56607,80555.7,1055.36,0,1.138
105890,67750,102429,71245.6,56102,83226.2,18480.4,492.48,1.142
116122,76767,99133.6,86776.2,62770,90600,21519.3,550.24,1.142
95697,60308,103993,80053.7,60532,86671.5,25168.2,212.04,1.144
83821.5,55650,98712.1,67393.4,53478,82589,7155.64,1811.84,1.146
122794,81571,98655.6,80469.2,62831,83933.5,23370.2,654.36,1.148
82362.7,51707,104390,63129.8,51151,80883.6,14382.7,622.44,1.156
124084,69935,116279,82313.3,59243,91056.9,7907.72,389.88,1.16
87135.4,49941,114345,76232.8,55389,90198.2,26352,435.48,1.162
146200,98703,97072.5,88377.6,70562,82082.6,12162.5,183.92,1.174
156889,96284,106787,98012.5,71564,89756.7,14972.2,167.2,1.175
94855,62848,98912,72577.1,56900,83592.5,13560.6,769.12,1.178
102648,65790,102252,75175.4,58538,84162.3,9951.8,51.68,1.181
92435.8,58823,102985,61535.9,49291,81816.5,7956.68,168.72,1.181
123560,74022,109395,75777.8,57498,86371.3,29902.3,433.2,1.181
130851,84454,101540,79640.9,62850,83044.5,21923.2,1320.88,1.184
119601,69583,112645,86823.1,64546,88154.8,24291,467.4,1.185
106375,74562,93498.1,68475.3,54594,82199.5,18540.2,514.52,1.185
84496.1,56560,97905.5,63772.4,51636,80939.5,21915,2910.04,1.194
106061,70966,97945.6,57030.2,44870,83296.9,7084.24,386.08,1.197
103515,66495,102022,69097.5,55938,80953.5,12165.2,582.16,1.202
145200,105915,89844.2,74467.5,64806,75306.3,24259.7,361.76,1.203
168380,110399,99954.9,71309.6,54946,85053.4,12350.8,449.92,1.204
120896,82378,96178.8,61591,50343,80178.5,5134,259.16,1.206
126217,84607,97766.9,65492.2,53714,79906.4,18160.8,264.48,1.206
106720,63002,111012,87656.8,68190,84245.1,15744,446.88,1.214
118246,79593,97362.3,76529.9,57769,86819.3,11137.7,636.12,1.221
101955,68013,98242.1,65315.4,53357,80223.9,16171.1,506.92,1.222
124048,79887,101764,83423.8,60562,90275.4,19332.4,456,1.232
169340,101367,109482,99060.4,75063,86487.6,8699.24,453.72,1.238
106791,73099,95742.4,78389.7,59430,86443.7,15436,803.32,1.249
135823,93206,95501.6,76898.5,61217,82323.9,17641.9,417.24,1.258
101058,72146,91799.2,51046.9,41589,80439.8,15303.4,278.92,1.26
128039,78663,106673,92537.1,69943,86706.5,5402.6,1912.16,1.264
151512,99659,99634.6,94161,69942,88229.3,24055,1037.4,1.267
