"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
111909,73187,100210,100722,70999,92971.6,3677.78,-2.12,1.67
156870,96811,106193,101429,66758,99572,3112.28,16.96,1.671
90194.9,64590,91516,54475.3,42083,84834.6,4624.34,9.01,1.679
108847,71274,100084,62891.7,46158,89294.9,8153.64,14.31,1.679
105803,70080,98943,66704.1,47972,91126.4,4864.46,1.59,1.681
146715,96800,99329.9,77573.8,55044,92360.3,6153.22,5.83,1.686
95043.3,69325,89848.7,57003,46941,79583.9,7366.58,10.07,1.692
91181.6,63230,94507,46757.3,37459,81803.7,9127.46,3.71,1.698
140123,96238,95420.5,70494.4,53731,85982.4,4980.46,10.6,1.699
103206,65094,103907,52127.5,39054,87474.5,4318.1,3.71,1.702
109718,75147,95685.3,48331.4,37366,84768.1,3325.14,7.42,1.71
109728,74059,97099.8,69201.5,51910,87366.4,4371.46,0.53,1.718
106080,73825,94169.9,58261.6,45585,83760.7,9518.38,4.77,1.725
113999,80886,92364.6,59383.9,48166,80799.4,3579.76,-4.24,1.735
102241,73827,90758.7,57899.7,47059,80633.1,4718.88,22.26,1.736
96845.8,65030,97599.3,59657.6,45770,85421.1,5294.24,5.3,1.741
116079,78652,96721.5,69404.5,53263,85396.9,4221.24,17.49,1.743
115317,80327,94083.3,68606.5,50227,89517.5,9974.26,13.25,1.745
111658,81191,90128.6,71702.5,58267,80647.6,6951.3,-1.59,1.763
65215.3,43262,98792.2,43629.3,32682,87488.3,10461.5,-2.12,1.769
107822,72398,97602.7,72603.2,56087,84834.7,3752.6,17.49,1.772
183352,111266,107995,110308,73574,98256.7,4172.52,3.71,1.775
70710.4,53762,86196.2,44405.4,39070,74485.6,7360.2,1.06,1.779
108154,75941,93335.5,61278.7,47149,85176,4865.04,3.71,1.785
91989.5,66615,90499.5,43425.8,35447,80287.5,4739.76,6.89,1.793
91679.3,62893,95532,104849,77193,89015.6,3926.6,8.48,1.796
91044.4,67400,88526.5,45051.5,37756,78199.4,6360.86,9.01,1.796
111087,79502,91572.2,62825,51715,79615.2,3443.46,13.78,1.799
103835,73549,92522.6,46951.6,36861,83476.3,5933.4,12.72,1.8
108499,75743,93877.6,66815.4,53970,81134.3,4894.62,12.19,1.802
64482,48394,87322.7,28200.2,24234,76261.7,3423.16,4.77,1.803
99454.1,72719,89630.3,45042.2,38027,77626.1,3862.22,16.43,1.805
111485,78310,93299.7,63726.9,48734,85698,5636.44,7.42,1.805
66420.4,45660,95333.5,46636.6,36364,84049.6,6606.2,15.9,1.81
159773,99269,105480,106410,77067,90488.9,3710.84,11.66,1.81
112201,79898,92032.1,58336.4,43854,87178.7,8017.92,2.12,1.826
67938.4,49062,90750.7,44277.2,36286,79968.9,3179.56,10.6,1.835
109034,75668,94434.2,53874.5,43216,81699.3,7577.7,10.07,1.841
85470.7,65939,84948.3,34025.7,29583,75378,10336.2,3.18,1.845
159825,97199,107761,148225,100802,96368.1,3105.32,19.08,1.853
89757.4,64742,90858.2,44875.2,36790,79938.6,11106.4,9.54,1.855
103678,72641,93537.4,62017.1,49101,82775.3,10669.1,15.9,1.874
116365,77298,98658.1,79670,56070,93120.2,10481.8,3.18,1.877
149974,95935,102451,74168.1,52930,91832.2,9386.72,4.24,1.878
109580,75450,95181.2,68264.8,49959,89549.5,9643.08,13.25,1.882
118417,79223,97958.3,82548.5,62799,86146.3,9375.7,-9.54,1.883
121203,81359,97631.1,95878.6,60018,104694,10129.7,7.95,1.883
103154,75587,89437.4,59223.8,49607,78240.8,3518.28,5.3,1.89
66147.2,49943,86799.4,41102.9,36379,74045.9,9633.8,6.36,1.91
117625,83707,92091.3,63175.3,51830,79881.5,7182.72,6.36,1.925
137168,89587,100344,84756,64411,86236.3,6558.06,2.12,1.929
117308,80764,95190,87560.9,65356,87802,3136.06,0,1.933
74657.2,56718,86264.3,38931.3,33027,77252.1,11414.4,4.77,1.94
84136.1,60806,90681,51140.9,40774,82198.7,4422.5,6.89,1.945
153501,92959,108218,104568,70187,97638.9,4458.46,18.02,1.953
102941,68487,98505.3,64619,49535,85492.4,8229.62,14.31,1.96
97889.9,67511,95026.2,48709,39355,81112.7,4126.12,-3.18,1.962
134645,90776,97207.6,55131.9,41708,86629,5075.58,7.95,1.973
111378,75406,96799.3,69502.6,54823,83084.1,4735.12,5.83,1.977
109737,71911,100009,65437.9,48491,88439.9,4597.66,8.48,1.983
148040,87998,110252,78371.3,53843,95391.1,7796.94,7.95,1.987
154946,102623,98949.7,71175.9,53906,86531.8,5972.84,18.55,1.991
105052,73878,93189.6,55092.5,42030,85903.9,4891.72,5.3,2.005
127155,87856,94851,63587.1,49012,85025,4338.4,1.59,2.011
149597,104067,94208.4,69703.2,55291,82618.7,5791.88,-3.18,2.04
89408.9,67318,87042.1,49257.1,43286,74576.3,8516.72,2.65,2.048
97906.4,70611,90869.6,54847.1,43467,82694,5970.52,10.07,2.065
100775,72931,90557.1,54233.5,42527,83576.2,6631.14,0.53,2.067
82707.2,60926,88965.3,52702.3,44307,77953.7,4017.08,6.89,2.068
106989,76110,92124.7,58131.7,46855,81308.6,9220.26,3.18,2.069
102890,72228,93357.2,62286.2,52016,78475.6,5459.54,9.54,2.08
117745,79812,96683.6,66217.4,51108,84910.9,3329.2,16.96,2.082
100014,72670,90196,44146.1,35107,82409.8,6115.52,15.37,2.082
103586,70523,96261.3,64384.1,48454,87082,7092.24,24.38,2.084
113641,82345,90443.9,55681.2,45549,80114.2,9117.6,11.66,2.088
87479,64363,89073.3,51615.9,44262,76424.5,3097.2,9.01,2.098
123613,83831,96635.9,69640,53143,85880.1,11352.3,-4.24,2.099
145113,94195,100962,75583.9,57335,86395.1,7681.52,6.89,2.104
98860.7,68625,94410.8,44881,36129,81411.6,10147.7,12.72,2.11
100703,68735,96016,86201.3,68754,82166.7,11124.4,6.89,2.111
95115.2,66975,93071.6,57834.7,42738,88685.8,11728.8,5.83,2.117
101993,74072,90239.5,64775.6,52520,80828.9,7942.52,-3.71,2.119
92984.8,65863,92523.1,57643.9,46271,81644,10791.5,7.42,2.126
114965,77540,97167.6,60193.6,45344,86998.2,6089.42,12.72,2.14
124964,74899,109343,79505.2,50027,104153,3524.66,7.42,2.141
127698,91090,91874.2,64869.5,51030,83309.6,4794.86,17.49,2.168
137537,91427,98588.5,56048.9,41611,88275.2,3348.34,17.49,2.179
147257,95591,100958,76153.4,56619,88146.9,8160.6,1.59,2.195
119657,83415,94010.2,71906.1,56287,83721.6,4495,11.13,2.196
128362,84733,99280.5,85956.6,66793,84338.9,4133.08,-1.59,2.214
117887,82300,93873.8,69126.7,53576,84558.2,8015.6,6.36,2.222
86166.3,62051,91005.7,55926.5,45591,80393,3207.98,9.54,2.231
147789,93716,103349,88371.7,63284,91516.5,4865.04,0.53,2.234
80692.3,55402,95452.3,76817.5,58510,86041.9,5021.06,-1.59,2.235
151816,95682,103984,100616,71826,91804.9,4520.52,13.25,2.238
71617.3,51529,91084.8,63606.3,50717,82191.4,9198.8,10.07,2.239
148064,95728,101365,75003.9,52704,93265.3,6001.84,8.48,2.245
91802,65665,91621.7,38929,32161,79327.5,4445.12,-0.53,2.256
95472.3,66158,94574.7,55832.5,44391,82427.5,6827.76,22.79,2.267
