"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
115891,81144,93599.8,76544.3,61548,81504,29966.9,2074.42,2.034
131960,87886,98402,63738.5,46503,89825.8,43215.2,2705.65,2.041
80753,56327,93955.4,124857,96395,84886.6,41736.2,3147.67,2.053
106857,72128,97090.7,76220.1,57120,87450.3,15780.6,1233.84,2.06
70672.8,53309,86882.4,32665.6,27545,77719.1,7798.68,1391.78,2.068
121741,85634,93168.8,71030.9,55950,83200.7,26494.4,1167.06,2.072
81232.8,54689,97344.5,126533,96849,85622.9,26482.8,2091.91,2.075
128569,87142,96691.3,101954,68418,97658.9,38830.4,3107.39,2.075
80795.9,58838,89993.5,47998.5,39982,78676.1,35377.1,2009.23,2.082
122225,82068,97603.5,90728.8,69620,85406.5,22956.4,1997.04,2.082
128610,84499,99747.4,103159,77455,87284.4,13537.2,3448.71,2.105
102173,67854,98682.9,115359,84515,89453.6,33377.8,3686.15,2.112
89368.6,61891,94631.9,61503.8,48591,82951.8,23225.5,3388.29,2.114
110390,75899,95318,67898.9,53254,83558.4,32220.2,1982.73,2.117
87785.3,60075,95765.2,114976,90982,82819.1,39960.3,1379.59,2.12
97767.1,68766,93174.9,59093.9,46803,82746.3,5626,1381.71,2.134
151049,94122,105174,128305,89367,94090.4,10766,1646.18,2.134
142886,94111,99501.5,118594,83835,92707.8,12090.7,1580.99,2.136
113127,79294,93499,85953.7,70062,80401.1,10248.6,2673.85,2.137
97225.9,64262,99153.4,87497.1,59946,95656.2,21585.9,1883.62,2.139
148200,93779,103568,117743,84015,91845.5,24329.3,3557.89,2.159
136854,87713,102252,122326,80597,99467.2,27636.4,3097.32,2.164
115478,81295,93092.8,75844.3,60978,81513.5,18131.4,1724.09,2.182
80682.4,52592,100540,108922,79376,89930.6,51393.2,3407.37,2.194
150188,99800,98624.2,102185,77356,86571.1,27526.8,1775.5,2.199
102913,76195,88516.5,48033.9,38771,81193.3,22436.7,3069.76,2.223
120989,74760,106061,126417,78216,105923,26091.9,3653.82,2.227
86376.8,60915,92929.4,59994,48847,80491.5,6360.86,1470.22,2.23
107616,67901,103868,117746,83632,92268.4,35003.6,3344.83,2.231
82016.9,58974,91142.9,62940.4,52023,79289.2,23158.8,1321.29,2.234
115055,79835,94448,57471.6,44198,85217.9,17440,2398.78,2.237
118149,81110,95462.8,115795,84298,90023,17896.5,2333.06,2.25
